year	rep	scenario	meanG	varG	accSel
14	3	Burn_in	3102.01977696459	65114.8710135634	0.194835533442798
15	3	Burn_in	3059.24577066113	61223.0730482027	0.328310195976813
16	3	Burn_in	3041.5233303862	63734.3032752444	0.28634869892266
17	3	Burn_in	3141.00750809513	61370.303950837	0.327849653227494
18	3	Burn_in	3245.00407072547	56369.2026630658	0.204393040894833
19	3	Burn_in	3260.82823154885	61265.4958106619	0.213575373532594
20	3	Burn_in	3241.84459086492	62555.5172988885	0.36797757521952
21	3	Burn_in	3264.38771463113	52433.5509304841	0.292167607618421
22	3	Burn_in	3296.97788664074	47575.1640452478	0.300152195653028
23	3	Burn_in	3323.03917503009	55324.0110143116	0.127958197614687
24	3	Burn_in	3396.38317862127	42726.6516434612	-0.0510346342607652
25	3	Burn_in	3347.31254049228	43766.2320861796	0.164131942850073
26	3	Burn_in	3300.07312698886	47052.435147378	0.328275089978397
27	3	Burn_in	3281.00170365475	37682.2363828626	0.26636342997581
28	3	Burn_in	3357.59032897984	44953.5051322727	0.187304396177839
29	3	Burn_in	3394.29365191541	37652.7364205711	0.0774257572531377
30	3	Burn_in	3471.73853472014	36595.6781143704	0.0562496251483665
31	3	Burn_in	3451.09670897	38704.3249975922	0.310544816033406
32	3	Burn_in	3465.30936435139	28006.4804208735	0.215384290899431
33	3	Burn_in	3497.11125576344	31990.70458624	0.223915963415778
34	3	Burn_in	3440.09536996709	33053.9883434457	0.112892680023843
35	3	Burn_in	3492.15471337634	27517.92870297	0.380337034179758
36	3	Burn_in	3506.64262429964	33091.350445157	-0.0155500862648729
37	3	Burn_in	3483.66938572779	47955.2833566934	0.250778368287642
38	3	Burn_in	3500.81992292417	50233.6306546923	-0.108798432641896
39	3	Burn_in	3461.29460301106	40950.6722683278	-0.0886719879778989
40	3	Burn_in	3477.7795043463	48819.725121409	0.21017931246688
41	3	GS_early_selection_extreme	3468.60315925015	53482.9741322582	-0.220015926948904
42	3	GS_early_selection_extreme	3501.52175392419	37718.89265271	0.44954952255353
43	3	GS_early_selection_extreme	3556.35285201602	46628.5953583516	0.478832975140661
44	3	GS_early_selection_extreme	3683.69725195356	54707.5748681963	0.581935085047981
45	3	GS_early_selection_extreme	3751.22282386468	52989.0878125161	0.777240522549943
46	3	GS_early_selection_extreme	3807.06437971986	57419.810214104	0.591050849681356
47	3	GS_early_selection_extreme	3834.83574146216	46363.4702462746	0.517576192646195
48	3	GS_early_selection_extreme	3870.9704296632	54923.0255428943	0.45116190319454
49	3	GS_early_selection_extreme	3878.59096235362	44972.3122251517	0.530288518048585
50	3	GS_early_selection_extreme	3900.44585897579	46250.7851799133	0.425103676206418
51	3	GS_early_selection_extreme	3905.50112390277	53352.1508982543	0.735092485585624
52	3	GS_early_selection_extreme	4057.23118568	46460.5823629304	0.774619536391578
53	3	GS_early_selection_extreme	4097.56511755994	24054.6625078342	0.750235544716042
54	3	GS_early_selection_extreme	4138.91344171062	21978.7181651174	0.803929774804277
55	3	GS_early_selection_extreme	4167.61403128903	14475.3927860607	0.836458187692293
56	3	GS_early_selection_extreme	4206.26310989278	8482.74452421448	0.769504205180438
57	3	GS_early_selection_extreme	4232.35402451376	6774.35585851827	0.445090654461923
58	3	GS_early_selection_extreme	4262.38883598221	3889.06957064654	0.648943866120259
59	3	GS_early_selection_extreme	4271.54486158182	2144.19493751589	0.287520487838
60	3	GS_early_selection_extreme	4280.94751810742	1888.0853984911	0.404141705864454
61	3	GS_early_selection_extreme	4289.92279376134	1532.85909794304	0.41319972858972
62	3	GS_early_selection_extreme	4293.69106803485	1719.68163453276	0.269281438727226
63	3	GS_early_selection_extreme	4298.58624541502	2924.26446191647	0.0750273580536363
64	3	GS_early_selection_extreme	4288.450964444	4423.26569402472	0.0163056884010026
65	3	GS_early_selection_extreme	4294.69342441658	4735.54665286941	-0.0139953275371444
66	3	GS_early_selection_extreme	4271.90050171103	5616.69159122935	-0.0330366865549018
67	3	GS_early_selection_extreme	4292.78598797998	3886.50112532518	0.0599758108672671
68	3	GS_early_selection_extreme	4289.99433681898	4353.4228845701	0.141021406048501
69	3	GS_early_selection_extreme	4282.44977312754	5183.12964149916	-0.25696999308353
70	3	GS_early_selection_extreme	4287.80609611173	3509.54316169487	-0.127634795491025
71	3	GS_early_selection_extreme	4263.93628393564	7343.74804870178	-0.11587227219905
72	3	GS_early_selection_extreme	4300.14668536203	6643.09682662222	-0.39749998956133
73	3	GS_early_selection_extreme	4289.34617692635	6521.97045565716	0.153765184515742
74	3	GS_early_selection_extreme	4339.7251848341	6884.62559126	0.400418958037342
75	3	GS_early_selection_extreme	4339.71622034349	5451.54165891651	0.353025930037373
76	3	GS_early_selection_extreme	4346.05351678079	5480.41870539214	0.080551985686834
77	3	GS_early_selection_extreme	4349.20116855454	4717.27456522751	-0.1889014732212
78	3	GS_early_selection_extreme	4324.07602633482	5490.61954873854	-0.093445680986874
79	3	GS_early_selection_extreme	4315.97556171358	4294.83884628093	-0.187736453236158
80	3	GS_early_selection_extreme	4309.70566726405	3503.25196345315	0.183889064910465
1	4	Burn_in	2515.8713082561	128055.051482429	0.413319966222886
2	4	Burn_in	2471.28968575211	107876.673446279	0.292248769970302
3	4	Burn_in	2674.13743789706	99051.2050655288	0.391440860795249
4	4	Burn_in	2675.59043912603	96465.4149051561	0.438694634770534
5	4	Burn_in	2725.64310973567	113697.878366536	0.418682048766815
6	4	Burn_in	2992.79503048844	110785.558244009	0.36456065844868
7	4	Burn_in	2933.49339946342	116863.585612426	0.370135992366692
8	4	Burn_in	3159.44055991869	102358.942501675	0.359437511576899
9	4	Burn_in	3151.19654198929	61617.9847951713	0.355770699039415
10	4	Burn_in	3192.12133731363	100214.928089671	0.358255892999278
11	4	Burn_in	3251.39947562034	85473.2208151553	0.409834303211446
12	4	Burn_in	3219.22183052815	85407.0909072686	0.39118492630751
13	4	Burn_in	3288.33756920019	59169.7126949826	0.363102003843225
14	4	Burn_in	3183.44407277971	78799.9167313763	0.351916222733347
15	4	Burn_in	3161.61481294677	71662.6594339898	0.401467709926661
16	4	Burn_in	3278.07992108513	71298.1602694468	0.289872871083761
17	4	Burn_in	3272.30208333556	86151.1278400212	0.296285518745736
18	4	Burn_in	3395.29391708116	51780.8765940056	0.290303714381929
19	4	Burn_in	3458.41719954068	26368.6285366629	0.238409950576481
20	4	Burn_in	3545.74601317574	42429.2359439671	0.316419455513008
21	4	Burn_in	3588.32447025826	45049.0497009533	0.365272675162449
22	4	Burn_in	3560.68044247801	48121.4601861168	0.382507387345005
23	4	Burn_in	3608.29132835234	58179.7886052698	0.310931181934972
24	4	Burn_in	3659.24599260278	97563.5009573895	0.243263911239092
25	4	Burn_in	3707.16872634991	64111.4581465258	0.30883606742877
26	4	Burn_in	3668.50844854496	87554.1279558187	0.285553858894802
27	4	Burn_in	3606.14033400158	69679.5297248888	0.30664028301504
28	4	Burn_in	3641.07415607227	75618.6891044729	0.311159671366065
29	4	Burn_in	3671.2712509854	65290.0325473684	0.138385939011016
30	4	Burn_in	3687.7152691693	66249.8088598267	0.262587334083749
31	4	Burn_in	3695.2767688699	60269.9825524469	0.351272618161302
32	4	Burn_in	3745.45136703206	54938.4881782706	0.330328773656872
33	4	Burn_in	3814.22721760066	60553.8410267994	0.342352362310394
34	4	Burn_in	3902.02905929516	66923.0869882251	0.31779752290359
35	4	Burn_in	3906.81911011548	92691.2599674721	0.241576587341735
36	4	Burn_in	3926.96289943854	58325.0813787785	0.264355908549914
37	4	Burn_in	4018.02962623979	65324.5194593394	0.306751627150633
38	4	Burn_in	4066.36291752017	43273.9173967611	0.294464425406999
39	4	Burn_in	4020.09262142927	63343.956604864	0.276523988244536
40	4	Burn_in	3970.36920079501	47315.6375579674	0.348816110261785
41	4	Pheno	3991.09093285282	52918.8898388877	0.259523727893604
42	4	Pheno	4093.04860698615	54729.7425528451	0.301075510847836
43	4	Pheno	4071.88468270391	56786.5832355275	0.234571840524556
44	4	Pheno	4123.72045848845	71048.9918306564	0.261223290197984
45	4	Pheno	4212.72203087227	81418.51670517	0.257629399681432
46	4	Pheno	4205.10651806884	73128.3818112099	0.305888106939001
47	4	Pheno	4203.68591855102	95498.3866235689	0.177955977947407
48	4	Pheno	4204.85133085312	87686.3652748645	0.325485956310532
49	4	Pheno	4259.91434691848	85275.0047128773	0.31601807978746
50	4	Pheno	4293.42846549387	75216.3594675885	0.332876419199741
51	4	Pheno	4256.8839226004	75248.1758539787	0.242633535044214
52	4	Pheno	4270.25587553843	70138.7307394863	0.331622813685357
53	4	Pheno	4332.96385793656	72354.6542057376	0.218926874225706
54	4	Pheno	4323.18305148555	74954.9457621119	0.441102137828923
55	4	Pheno	4459.39509091444	68306.3520725676	0.33286395748897
56	4	Pheno	4464.61415795687	75611.4602204754	0.307741417180427
57	4	Pheno	4399.13929921792	90226.0786642024	0.2721267363363
58	4	Pheno	4423.32479397004	125967.607475922	0.291903978839901
59	4	Pheno	4442.61506792878	73854.6446130182	0.290896248730976
60	4	Pheno	4415.40653849912	80633.5704284039	0.297292589593872
61	4	Pheno	4430.49155258742	73892.6854434787	0.357473471892462
62	4	Pheno	4464.15582166378	73584.5197774011	0.350616393454601
63	4	Pheno	4459.69925673554	88446.6229400394	0.353795168148019
64	4	Pheno	4469.06706979549	66056.8501441912	0.296257187402565
65	4	Pheno	4485.756941368	63175.3857875561	0.342746744591246
66	4	Pheno	4547.98748773457	57991.9729062468	0.336741512681737
67	4	Pheno	4468.06519413935	66053.1726099719	0.300785373722538
68	4	Pheno	4566.58880920846	79892.2863282613	0.348425274629298
69	4	Pheno	4690.79440741183	60017.297482457	0.288887518339817
70	4	Pheno	4721.6630529942	64165.230942456	0.299614124234518
71	4	Pheno	4718.89032663807	69617.0898049953	0.242912126796436
72	4	Pheno	4658.59151615723	76966.4575055817	0.325064844335524
73	4	Pheno	4775.8542624749	61799.3870692298	0.338065061842208
74	4	Pheno	4803.50265556534	77747.730995823	0.342560920257862
75	4	Pheno	4768.52969424293	94030.5033794542	0.301135234002135
76	4	Pheno	4651.63453637373	83198.9526148359	0.277704975144261
77	4	Pheno	4780.14708061584	73324.3649601355	0.341316806257418
78	4	Pheno	4846.75267153827	60291.9008489792	0.337178434362073
79	4	Pheno	4847.36587483712	63233.4073063772	0.315329179247571
80	4	Pheno	4830.42917927689	62181.4991361492	0.357880377624228
1	4	Burn_in	2515.8713082561	128055.051482429	0.413319966222886
2	4	Burn_in	2471.28968575211	107876.673446279	0.292248769970302
3	4	Burn_in	2674.13743789706	99051.2050655288	0.391440860795249
4	4	Burn_in	2675.59043912603	96465.4149051561	0.438694634770534
5	4	Burn_in	2725.64310973567	113697.878366536	0.418682048766815
6	4	Burn_in	2992.79503048844	110785.558244009	0.36456065844868
7	4	Burn_in	2933.49339946342	116863.585612426	0.370135992366692
8	4	Burn_in	3159.44055991869	102358.942501675	0.359437511576899
9	4	Burn_in	3151.19654198929	61617.9847951713	0.355770699039415
10	4	Burn_in	3192.12133731363	100214.928089671	0.358255892999278
11	4	Burn_in	3251.39947562034	85473.2208151553	0.409834303211446
12	4	Burn_in	3219.22183052815	85407.0909072686	0.39118492630751
13	4	Burn_in	3288.33756920019	59169.7126949826	0.363102003843225
14	4	Burn_in	3183.44407277971	78799.9167313763	0.351916222733347
15	4	Burn_in	3161.61481294677	71662.6594339898	0.401467709926661
16	4	Burn_in	3278.07992108513	71298.1602694468	0.289872871083761
17	4	Burn_in	3272.30208333556	86151.1278400212	0.296285518745736
18	4	Burn_in	3395.29391708116	51780.8765940056	0.290303714381929
19	4	Burn_in	3458.41719954068	26368.6285366629	0.238409950576481
20	4	Burn_in	3545.74601317574	42429.2359439671	0.316419455513008
21	4	Burn_in	3588.32447025826	45049.0497009533	0.365272675162449
22	4	Burn_in	3560.68044247801	48121.4601861168	0.382507387345005
23	4	Burn_in	3608.29132835234	58179.7886052698	0.310931181934972
24	4	Burn_in	3659.24599260278	97563.5009573895	0.243263911239092
25	4	Burn_in	3707.16872634991	64111.4581465258	0.30883606742877
26	4	Burn_in	3668.50844854496	87554.1279558187	0.285553858894802
27	4	Burn_in	3606.14033400158	69679.5297248888	0.30664028301504
28	4	Burn_in	3641.07415607227	75618.6891044729	0.311159671366065
29	4	Burn_in	3671.2712509854	65290.0325473684	0.138385939011016
30	4	Burn_in	3687.7152691693	66249.8088598267	0.262587334083749
31	4	Burn_in	3695.2767688699	60269.9825524469	0.351272618161302
32	4	Burn_in	3745.45136703206	54938.4881782706	0.330328773656872
33	4	Burn_in	3814.22721760066	60553.8410267994	0.342352362310394
34	4	Burn_in	3902.02905929516	66923.0869882251	0.31779752290359
35	4	Burn_in	3906.81911011548	92691.2599674721	0.241576587341735
36	4	Burn_in	3926.96289943854	58325.0813787785	0.264355908549914
37	4	Burn_in	4018.02962623979	65324.5194593394	0.306751627150633
38	4	Burn_in	4066.36291752017	43273.9173967611	0.294464425406999
39	4	Burn_in	4020.09262142927	63343.956604864	0.276523988244536
40	4	Burn_in	3970.36920079501	47315.6375579674	0.348816110261785
41	4	PedigreSelection	3991.09093285282	52918.8898388877	0.292124794928114
42	4	PedigreSelection	4182.8736576563	56842.8809471283	0.520384784307537
43	4	PedigreSelection	4113.71233887077	59631.6321434961	0.283416200812576
44	4	PedigreSelection	4167.32530592386	65826.4464708698	0.470795991348383
45	4	PedigreSelection	4184.36748703549	47323.6234811061	0.410835364556694
46	4	PedigreSelection	4284.16889066437	52476.8984079338	0.464660916198138
47	4	PedigreSelection	4362.42742730318	49384.7417743385	0.463133175034663
48	4	PedigreSelection	4407.60661273455	48588.4256732411	0.598548117821968
49	4	PedigreSelection	4423.9652989812	50232.8726473756	0.518486813640779
50	4	PedigreSelection	4409.88285258273	46056.3843487831	0.375967241129414
51	4	PedigreSelection	4437.5384000552	47969.8245207601	0.317860336390494
52	4	PedigreSelection	4469.48543374097	56053.3336761647	0.234698600316075
53	4	PedigreSelection	4438.82588955204	50144.4210050771	0.253851983302113
54	4	PedigreSelection	4403.60294937686	61196.138741783	0.294700235200134
55	4	PedigreSelection	4374.44906545764	56907.8884726352	0.390922721744164
56	4	PedigreSelection	4399.44004973855	54752.339616491	0.280430347031551
57	4	PedigreSelection	4540.50389989521	42839.3740792974	0.402005191596413
58	4	PedigreSelection	4568.19287068144	38907.3223957051	0.271710711352614
59	4	PedigreSelection	4591.7557007445	52394.1870450268	0.316633806497387
60	4	PedigreSelection	4625.8991235502	53469.1816226726	0.435319187288872
61	4	PedigreSelection	4672.92328413165	37402.3816779379	0.37686321526166
62	4	PedigreSelection	4682.0723319141	37887.0414207285	0.373752265409179
63	4	PedigreSelection	4768.18080016374	38019.850312962	0.334095701624354
64	4	PedigreSelection	4706.99802697852	41224.0439712747	0.435757088653217
65	4	PedigreSelection	4787.60870751719	39757.0371527553	0.518259030952349
66	4	PedigreSelection	4804.01427194964	22875.1066339276	0.33636574542958
67	4	PedigreSelection	4853.74966615652	25730.0904998007	0.436320723296895
68	4	PedigreSelection	4883.61711476593	18980.2521804786	0.252272640966114
69	4	PedigreSelection	4896.12036558126	12422.3167947436	0.27768379868296
70	4	PedigreSelection	4916.14366246476	17845.8747771522	0.435941089175829
71	4	PedigreSelection	4932.74811457194	15758.3909044746	0.281028896258911
72	4	PedigreSelection	4966.33838285548	23249.7680186021	0.445118721564157
73	4	PedigreSelection	4945.81829193441	14039.351211163	0.355748917429749
74	4	PedigreSelection	4948.00046556374	14630.7104831921	0.278240256218354
75	4	PedigreSelection	5020.70407708755	27770.7672405805	0.334743514839176
76	4	PedigreSelection	5045.15019436205	18602.0600158865	0.212170360973789
77	4	PedigreSelection	5053.29133405949	18141.0606939909	0.401637028599509
78	4	PedigreSelection	5096.35376280951	21626.9557864062	0.140130748704123
79	4	PedigreSelection	5075.22684945988	26962.7699876108	0.144036260369298
80	4	PedigreSelection	5094.08181239649	23886.943494161	0.46020366434232
1	4	Burn_in	2515.8713082561	128055.051482429	0.413319966222886
2	4	Burn_in	2471.28968575211	107876.673446279	0.292248769970302
3	4	Burn_in	2674.13743789706	99051.2050655288	0.391440860795249
4	4	Burn_in	2675.59043912603	96465.4149051561	0.438694634770534
5	4	Burn_in	2725.64310973567	113697.878366536	0.418682048766815
6	4	Burn_in	2992.79503048844	110785.558244009	0.36456065844868
7	4	Burn_in	2933.49339946342	116863.585612426	0.370135992366692
8	4	Burn_in	3159.44055991869	102358.942501675	0.359437511576899
9	4	Burn_in	3151.19654198929	61617.9847951713	0.355770699039415
10	4	Burn_in	3192.12133731363	100214.928089671	0.358255892999278
11	4	Burn_in	3251.39947562034	85473.2208151553	0.409834303211446
12	4	Burn_in	3219.22183052815	85407.0909072686	0.39118492630751
13	4	Burn_in	3288.33756920019	59169.7126949826	0.363102003843225
14	4	Burn_in	3183.44407277971	78799.9167313763	0.351916222733347
15	4	Burn_in	3161.61481294677	71662.6594339898	0.401467709926661
16	4	Burn_in	3278.07992108513	71298.1602694468	0.289872871083761
17	4	Burn_in	3272.30208333556	86151.1278400212	0.296285518745736
18	4	Burn_in	3395.29391708116	51780.8765940056	0.290303714381929
19	4	Burn_in	3458.41719954068	26368.6285366629	0.238409950576481
20	4	Burn_in	3545.74601317574	42429.2359439671	0.316419455513008
21	4	Burn_in	3588.32447025826	45049.0497009533	0.365272675162449
22	4	Burn_in	3560.68044247801	48121.4601861168	0.382507387345005
23	4	Burn_in	3608.29132835234	58179.7886052698	0.310931181934972
24	4	Burn_in	3659.24599260278	97563.5009573895	0.243263911239092
25	4	Burn_in	3707.16872634991	64111.4581465258	0.30883606742877
26	4	Burn_in	3668.50844854496	87554.1279558187	0.285553858894802
27	4	Burn_in	3606.14033400158	69679.5297248888	0.30664028301504
28	4	Burn_in	3641.07415607227	75618.6891044729	0.311159671366065
29	4	Burn_in	3671.2712509854	65290.0325473684	0.138385939011016
30	4	Burn_in	3687.7152691693	66249.8088598267	0.262587334083749
31	4	Burn_in	3695.2767688699	60269.9825524469	0.351272618161302
32	4	Burn_in	3745.45136703206	54938.4881782706	0.330328773656872
33	4	Burn_in	3814.22721760066	60553.8410267994	0.342352362310394
34	4	Burn_in	3902.02905929516	66923.0869882251	0.31779752290359
35	4	Burn_in	3906.81911011548	92691.2599674721	0.241576587341735
36	4	Burn_in	3926.96289943854	58325.0813787785	0.264355908549914
37	4	Burn_in	4018.02962623979	65324.5194593394	0.306751627150633
38	4	Burn_in	4066.36291752017	43273.9173967611	0.294464425406999
39	4	Burn_in	4020.09262142927	63343.956604864	0.276523988244536
40	4	Burn_in	3970.36920079501	47315.6375579674	0.348816110261785
41	4	GS	3991.09093285282	52918.8898388877	0.466598686051141
42	4	GS	4065.12703605984	46770.2700965074	0.671111048023742
43	4	GS	4129.65946211485	48411.4222333037	0.474142561390818
44	4	GS	4217.21434056274	57910.6618882183	0.349035251807945
45	4	GS	4252.27866887675	60127.8977886044	0.424162816308115
46	4	GS	4369.4260837125	59258.6797372979	0.636627813518362
47	4	GS	4436.56954631001	47379.7437990428	0.764905941231861
48	4	GS	4407.19220524299	99709.3702188701	0.669106862839575
49	4	GS	4458.95650653519	56498.4095347505	0.390963627222127
50	4	GS	4482.55114400886	51150.4258397507	0.406944095528993
51	4	GS	4504.95625493773	82809.6459919448	0.609843914111943
52	4	GS	4525.45287004868	76455.2011281778	0.821090113955821
53	4	GS	4530.83437468523	66322.5325089773	0.804704643647271
54	4	GS	4587.26754775199	55893.9081783812	0.523267512254844
55	4	GS	4607.22801743273	88252.7575062821	0.658022446524604
56	4	GS	4638.03386848656	75522.3129697832	0.566857425377525
57	4	GS	4831.06033291794	47901.1205931317	0.744938947432127
58	4	GS	4908.95485344044	65447.4832625807	0.561407722795569
59	4	GS	4942.13185283121	28539.9448508007	0.56562736514668
60	4	GS	4917.53942570199	35440.1183235519	0.614173608878402
61	4	GS	5013.44573078076	42029.8685472895	0.574102405900795
62	4	GS	4957.15872521169	47056.8495962915	0.506240991547222
63	4	GS	4992.16900436812	52708.7743331834	0.660576258537226
64	4	GS	5078.49079598359	36313.9604435591	0.909747134017657
65	4	GS	5085.54628088159	26593.696875713	0.877825276424339
66	4	GS	5035.43913810457	55153.6996746921	0.856098791462647
67	4	GS	5129.43276200833	43953.1536088742	0.85492136511815
68	4	GS	5155.30170602062	33262.1936589096	0.765841776462212
69	4	GS	5236.06886309545	25938.436555533	0.746913795555879
70	4	GS	5258.14283812706	17463.9716623331	0.693251099547074
71	4	GS	5256.43428691325	16863.7417546791	0.271158933364963
72	4	GS	5352.66382984591	14333.6332716968	0.432347173733967
73	4	GS	5335.53614554407	17106.3009350765	0.639701271265504
74	4	GS	5362.14503222752	12578.2069926547	0.791324407566467
75	4	GS	5384.68126021963	6613.37286645795	0.751866848288542
76	4	GS	5379.7641510818	4867.21468675382	0.653418290418738
77	4	GS	5380.46049531042	7178.45034772375	0.708487947081463
78	4	GS	5399.42951754762	5031.84722648552	0.621886328697912
79	4	GS	5412.53843458054	4148.19173739416	0.717297146815439
80	4	GS	5437.59537841996	4431.6508226324	0.686881859558169
1	4	Burn_in	2515.8713082561	128055.051482429	0.413319966222886
2	4	Burn_in	2471.28968575211	107876.673446279	0.292248769970302
3	4	Burn_in	2674.13743789706	99051.2050655288	0.391440860795249
4	4	Burn_in	2675.59043912603	96465.4149051561	0.438694634770534
5	4	Burn_in	2725.64310973567	113697.878366536	0.418682048766815
6	4	Burn_in	2992.79503048844	110785.558244009	0.36456065844868
7	4	Burn_in	2933.49339946342	116863.585612426	0.370135992366692
8	4	Burn_in	3159.44055991869	102358.942501675	0.359437511576899
9	4	Burn_in	3151.19654198929	61617.9847951713	0.355770699039415
10	4	Burn_in	3192.12133731363	100214.928089671	0.358255892999278
11	4	Burn_in	3251.39947562034	85473.2208151553	0.409834303211446
12	4	Burn_in	3219.22183052815	85407.0909072686	0.39118492630751
13	4	Burn_in	3288.33756920019	59169.7126949826	0.363102003843225
14	4	Burn_in	3183.44407277971	78799.9167313763	0.351916222733347
15	4	Burn_in	3161.61481294677	71662.6594339898	0.401467709926661
16	4	Burn_in	3278.07992108513	71298.1602694468	0.289872871083761
17	4	Burn_in	3272.30208333556	86151.1278400212	0.296285518745736
18	4	Burn_in	3395.29391708116	51780.8765940056	0.290303714381929
19	4	Burn_in	3458.41719954068	26368.6285366629	0.238409950576481
20	4	Burn_in	3545.74601317574	42429.2359439671	0.316419455513008
21	4	Burn_in	3588.32447025826	45049.0497009533	0.365272675162449
22	4	Burn_in	3560.68044247801	48121.4601861168	0.382507387345005
23	4	Burn_in	3608.29132835234	58179.7886052698	0.310931181934972
24	4	Burn_in	3659.24599260278	97563.5009573895	0.243263911239092
25	4	Burn_in	3707.16872634991	64111.4581465258	0.30883606742877
26	4	Burn_in	3668.50844854496	87554.1279558187	0.285553858894802
27	4	Burn_in	3606.14033400158	69679.5297248888	0.30664028301504
28	4	Burn_in	3641.07415607227	75618.6891044729	0.311159671366065
29	4	Burn_in	3671.2712509854	65290.0325473684	0.138385939011016
30	4	Burn_in	3687.7152691693	66249.8088598267	0.262587334083749
31	4	Burn_in	3695.2767688699	60269.9825524469	0.351272618161302
32	4	Burn_in	3745.45136703206	54938.4881782706	0.330328773656872
33	4	Burn_in	3814.22721760066	60553.8410267994	0.342352362310394
34	4	Burn_in	3902.02905929516	66923.0869882251	0.31779752290359
35	4	Burn_in	3906.81911011548	92691.2599674721	0.241576587341735
36	4	Burn_in	3926.96289943854	58325.0813787785	0.264355908549914
37	4	Burn_in	4018.02962623979	65324.5194593394	0.306751627150633
38	4	Burn_in	4066.36291752017	43273.9173967611	0.294464425406999
39	4	Burn_in	4020.09262142927	63343.956604864	0.276523988244536
40	4	Burn_in	3970.36920079501	47315.6375579674	0.348816110261785
41	4	GS_costeffective	3991.09093285282	52918.8898388877	0.466598686051141
42	4	GS_costeffective	4078.23548316289	49055.3509156277	0.671111048023742
43	4	GS_costeffective	4129.87456203479	40002.22181799	0.483317010338004
44	4	GS_costeffective	4194.54654454206	68471.3098889464	0.343165905007937
45	4	GS_costeffective	4229.55714496727	58901.8649511277	0.391389567980489
46	4	GS_costeffective	4328.75341710742	77828.9557691787	0.655688222342273
47	4	GS_costeffective	4356.91960697177	65446.4949685451	0.766955400049718
48	4	GS_costeffective	4526.1647060938	51499.3932015572	0.694004189425296
49	4	GS_costeffective	4482.40568722047	64775.249049451	0.588904251175349
50	4	GS_costeffective	4401.29898605437	91162.2097878694	0.676583909825583
51	4	GS_costeffective	4480.98591333884	57641.7993042389	0.772282174111761
52	4	GS_costeffective	4497.42838411279	53020.9539127751	0.782697167385525
53	4	GS_costeffective	4558.46789032235	42662.5413672757	0.693478223579928
54	4	GS_costeffective	4593.22598774768	50862.7948545758	0.71241469829594
55	4	GS_costeffective	4639.42274289387	56103.7149512136	0.799865739448806
56	4	GS_costeffective	4809.49153590354	56904.0490144777	0.824613416912271
57	4	GS_costeffective	4842.67831066769	30754.6210196302	0.831438084732852
58	4	GS_costeffective	4894.38468442417	29362.9361759346	0.670359793420824
59	4	GS_costeffective	4953.48053144693	34856.6234354032	0.688517444405266
60	4	GS_costeffective	5004.62747390353	31476.9533427635	0.494985144926565
61	4	GS_costeffective	4988.36994930223	27114.5568792265	0.640180131981743
62	4	GS_costeffective	5013.34909773854	20111.1612013477	0.285836148051737
63	4	GS_costeffective	5001.19962066716	18614.2545144727	0.357406415592705
64	4	GS_costeffective	4973.72954041801	11673.3741623523	0.570382396598386
65	4	GS_costeffective	5012.16194967405	16329.5412103203	0.320872529621978
66	4	GS_costeffective	5019.68736858458	13128.8492546087	0.525925055005426
67	4	GS_costeffective	4994.92192343901	13701.4388406797	0.541944545619547
68	4	GS_costeffective	5015.52559573037	19678.2002298903	0.583541946637677
69	4	GS_costeffective	5077.32171350353	33274.2489025575	0.631831246285381
70	4	GS_costeffective	5151.44863484442	27135.264767574	0.754829038943129
71	4	GS_costeffective	5239.98499560118	27245.4493607039	0.648606024908053
72	4	GS_costeffective	5239.13841104371	25674.3193767377	0.635364445295066
73	4	GS_costeffective	5272.16728042088	12655.3201679158	0.704653262227728
74	4	GS_costeffective	5238.95987859048	15135.2074047364	0.883023142214955
75	4	GS_costeffective	5292.7304108447	12264.7042396234	0.483268849678638
76	4	GS_costeffective	5297.66791062982	17132.6514264235	0.799826137611123
77	4	GS_costeffective	5264.83677025001	25840.5491644919	0.391042790168128
78	4	GS_costeffective	5327.86602483493	20392.309120474	0.611706610195048
79	4	GS_costeffective	5409.61610317923	6348.59989743544	0.73474634139318
80	4	GS_costeffective	5413.99977582267	8197.73670728608	0.642227798375241
1	4	Burn_in	2515.8713082561	128055.051482429	0.413319966222886
2	4	Burn_in	2471.28968575211	107876.673446279	0.292248769970302
3	4	Burn_in	2674.13743789706	99051.2050655288	0.391440860795249
4	4	Burn_in	2675.59043912603	96465.4149051561	0.438694634770534
5	4	Burn_in	2725.64310973567	113697.878366536	0.418682048766815
6	4	Burn_in	2992.79503048844	110785.558244009	0.36456065844868
7	4	Burn_in	2933.49339946342	116863.585612426	0.370135992366692
8	4	Burn_in	3159.44055991869	102358.942501675	0.359437511576899
9	4	Burn_in	3151.19654198929	61617.9847951713	0.355770699039415
10	4	Burn_in	3192.12133731363	100214.928089671	0.358255892999278
11	4	Burn_in	3251.39947562034	85473.2208151553	0.409834303211446
12	4	Burn_in	3219.22183052815	85407.0909072686	0.39118492630751
13	4	Burn_in	3288.33756920019	59169.7126949826	0.363102003843225
14	4	Burn_in	3183.44407277971	78799.9167313763	0.351916222733347
15	4	Burn_in	3161.61481294677	71662.6594339898	0.401467709926661
16	4	Burn_in	3278.07992108513	71298.1602694468	0.289872871083761
17	4	Burn_in	3272.30208333556	86151.1278400212	0.296285518745736
18	4	Burn_in	3395.29391708116	51780.8765940056	0.290303714381929
