year	rep	scenario	meanG	varG	accSel
39	6	Burn_in	3679.37655416309	203747.951624823	0.460644006536772
40	6	Burn_in	3729.6967193221	191995.674139222	0.497582767030085
41	6	GS_costeffective	3772.26245842415	195663.944276619	0.669490911657563
42	6	GS_costeffective	3982.73562255212	119628.737659627	0.54673090485795
43	6	GS_costeffective	3959.75647478237	143265.660651208	0.46407110251692
44	6	GS_costeffective	3922.69206607403	135735.541731959	0.298450168420092
45	6	GS_costeffective	4014.02741629374	122597.025243262	0.479359191521098
46	6	GS_costeffective	4068.64854426697	132004.012028765	0.155795697095175
47	6	GS_costeffective	4032.03922825333	132430.861199532	0.113899426537742
48	6	GS_costeffective	3961.25580338266	89969.7664597522	0.459875155381867
49	6	GS_costeffective	4119.15645550532	70241.6649032334	0.561579276119442
50	6	GS_costeffective	4208.49077484626	51817.5875003284	0.698682662575779
51	6	GS_costeffective	4249.84063530351	66073.9948049505	0.637370013955504
52	6	GS_costeffective	4274.28159214147	57868.2868092054	0.663168700942856
53	6	GS_costeffective	4396.85179728038	47682.5764493812	0.596819806955218
54	6	GS_costeffective	4402.0902009276	42814.0186721235	0.517466840142779
55	6	GS_costeffective	4422.73667791326	42848.0714525429	0.370971663131944
56	6	GS_costeffective	4417.53166005448	34229.7909580218	0.120879404059009
57	6	GS_costeffective	4451.40716046571	35609.3524472627	0.354376396105527
58	6	GS_costeffective	4384.80750141184	40641.214535855	0.201458784758886
59	6	GS_costeffective	4423.09014810489	44694.368944852	0.289706457585294
60	6	GS_costeffective	4393.59869521454	44858.4239341431	0.212278875688475
61	6	GS_costeffective	4423.10838010221	37826.4916616018	0.356958846522961
62	6	GS_costeffective	4387.08275638483	43175.1619450467	0.367325984626379
63	6	GS_costeffective	4475.1632301525	41847.8737153361	0.33562567635541
64	6	GS_costeffective	4572.06455291466	42310.3420748433	0.406979519939734
65	6	GS_costeffective	4565.99364310531	38984.3047651203	0.580628601912715
66	6	GS_costeffective	4594.35316985047	34038.4193641034	0.513921352700398
67	6	GS_costeffective	4637.35788668531	42048.6175148118	0.595722791835662
68	6	GS_costeffective	4677.68961800663	38544.2525864221	0.368400428955033
69	6	GS_costeffective	4731.13903832024	35057.9382429337	0.494303524281732
70	6	GS_costeffective	4679.67503842096	35598.8993206788	0.437598850457285
71	6	GS_costeffective	4756.97939690591	37054.5592392183	0.24214186860209
72	6	GS_costeffective	4720.97743799211	35389.0091529994	0.487851649727038
73	6	GS_costeffective	4716.88663947352	36003.5267074251	0.590264376781311
74	6	GS_costeffective	4776.32254272693	40734.779909765	0.245788147498346
75	6	GS_costeffective	4788.02642857208	34351.1424820972	0.25534836474729
76	6	GS_costeffective	4780.31479655647	32306.8307102565	0.245598009745886
77	6	GS_costeffective	4816.00862798765	35106.2112609343	0.381222918765019
78	6	GS_costeffective	4871.67278350629	30126.8502248121	0.310719647593845
79	6	GS_costeffective	4930.42668902174	28154.3153647534	0.479257527332871
80	6	GS_costeffective	4939.40690304697	33525.2417153998	0.466261895813462
1	6	Burn_in	2543.46017025882	98946.3357594052	0.282335765215952
2	6	Burn_in	2555.26331720391	100896.700575345	0.436081958740958
3	6	Burn_in	2458.02607275226	99263.7576307143	0.320654920675417
4	6	Burn_in	2639.78594802127	173296.607312983	0.40702803356097
5	6	Burn_in	2555.24438058262	148794.517692864	0.393135254927471
6	6	Burn_in	2707.37362747094	160144.483216583	0.323815997036288
7	6	Burn_in	2706.83917789372	144847.498040946	0.408480565033377
8	6	Burn_in	2720.34331764601	114752.355645263	0.324085339751323
9	6	Burn_in	2747.08776741315	114764.760376441	0.498016795841869
10	6	Burn_in	2720.30713581965	184258.154211042	0.5079730698514
11	6	Burn_in	2883.37075628938	201555.86356149	0.48197794031886
12	6	Burn_in	2765.98736342625	179960.181785135	0.306191262711735
13	6	Burn_in	2789.97473264882	141190.349293347	0.281627163828733
14	6	Burn_in	3008.82524185957	223970.038494515	0.270517442908921
15	6	Burn_in	2981.52318456534	189804.992602148	0.433925178669276
16	6	Burn_in	2853.24202026394	181628.896277943	0.388861493466588
17	6	Burn_in	2988.62751231299	146241.951536889	0.479205281528035
18	6	Burn_in	3032.41245396522	247503.176483293	0.481168552366822
19	6	Burn_in	2973.59842681361	230628.11167155	0.571573664296127
20	6	Burn_in	3119.77532411189	225747.686495184	0.464329380781011
21	6	Burn_in	3185.92600632863	196291.502976913	0.488778362044674
22	6	Burn_in	2958.11424515353	219888.723751985	0.396806298359799
23	6	Burn_in	3091.79592689872	207286.060443239	0.217217176642104
24	6	Burn_in	3189.55038767197	189504.128633451	0.415351927132809
25	6	Burn_in	3178.3287490861	414665.491336138	0.471007451681662
26	6	Burn_in	3056.27153712771	292119.432840385	0.580343548134344
27	6	Burn_in	3136.6031171901	262553.251862274	0.5843831915231
28	6	Burn_in	3304.23790292175	242551.312622482	0.565763209675132
29	6	Burn_in	3223.84279396019	251653.797061903	0.448500486817325
30	6	Burn_in	3228.25754232147	311648.389662742	0.356393652315746
31	6	Burn_in	3401.13589722615	215762.244790874	-0.00745324446568366
32	6	Burn_in	3464.43344760593	234548.853948283	0.429846245597704
33	6	Burn_in	3274.2554258646	343299.887489861	0.492310151301765
34	6	Burn_in	3155.69930009829	218895.540019576	0.559060416615826
35	6	Burn_in	3514.95178528696	163041.652324165	0.623185146157924
36	6	Burn_in	3663.2429298668	277984.805055357	0.527847464605013
37	6	Burn_in	3525.32660443149	276669.869542584	0.495503813974497
38	6	Burn_in	3621.07521174728	143928.172625404	0.67559487398758
39	6	Burn_in	3679.37655416309	203747.951624823	0.460644006536772
40	6	Burn_in	3729.6967193221	191995.674139222	0.497582767030085
41	6	GS_early_selection	3772.26245842415	195663.944276619	0.697135544679413
42	6	GS_early_selection	3980.05395643647	119102.317535459	0.368333901137516
43	6	GS_early_selection	4067.73334205725	87328.2460972855	0.178385825779967
44	6	GS_early_selection	4009.977221765	110040.464823021	0.185889198548125
45	6	GS_early_selection	3911.61772489014	128875.690325774	-0.130182249594137
46	6	GS_early_selection	4001.29589616692	111638.02718462	0.0430326133209114
47	6	GS_early_selection	3985.54185937097	142547.533274048	0.125152627938062
48	6	GS_early_selection	4020.16019026326	70246.5180188678	0.585028651229846
49	6	GS_early_selection	4152.7148675908	83593.8011981794	0.353962377934445
50	6	GS_early_selection	4140.25842556887	79191.8764995592	0.51802280346932
51	6	GS_early_selection	4219.77056866439	81468.4743752896	0.573186782431128
52	6	GS_early_selection	4224.95753495025	71685.8689577106	0.488313210370585
53	6	GS_early_selection	4236.48903276673	75667.1167937586	0.525189334432725
54	6	GS_early_selection	4315.43223555318	73536.9825869102	0.320130633653334
55	6	GS_early_selection	4276.98240892532	76438.4870690259	0.243371789563449
56	6	GS_early_selection	4314.33333124101	87389.942468096	0.563070362143592
57	6	GS_early_selection	4400.69260864536	59732.9714605331	0.475396692489022
58	6	GS_early_selection	4456.07528019696	45990.0465577776	0.464978107169042
59	6	GS_early_selection	4523.80162342344	39259.985873617	0.409303698436256
60	6	GS_early_selection	4610.43713088764	52121.4446394795	0.430862934385781
61	6	GS_early_selection	4592.63464518056	53278.0336756011	0.323057407394507
62	6	GS_early_selection	4640.1916578001	43637.9819289517	0.533768643786114
63	6	GS_early_selection	4628.44829568075	40601.555121535	0.353513571808485
64	6	GS_early_selection	4623.62109553497	44825.824077708	0.239221798574596
65	6	GS_early_selection	4665.73704680006	47425.2211195197	0.219558429604993
66	6	GS_early_selection	4657.48097688772	38375.8781216511	0.184567724281948
67	6	GS_early_selection	4653.75714272399	49829.785432107	0.317067987228747
68	6	GS_early_selection	4800.37330406061	44060.2511174819	0.533292067253115
69	6	GS_early_selection	4750.46510937006	54810.9281330896	0.343444418269211
70	6	GS_early_selection	4790.80871282688	42779.2055824851	0.5000401096257
71	6	GS_early_selection	4870.32531156875	35724.4672671562	0.452005535248009
72	6	GS_early_selection	4957.10136286043	30087.8407107544	0.326484787573724
73	6	GS_early_selection	4891.46763556552	31109.2984855223	0.352986863430108
74	6	GS_early_selection	4924.38656102264	28364.466202993	0.284362774843712
75	6	GS_early_selection	4996.37738758898	28883.7784287944	0.349028178355455
76	6	GS_early_selection	4976.31982652478	31619.7724864748	0.215549580163744
77	6	GS_early_selection	5002.14311243963	26499.1697871667	0.357932974675776
78	6	GS_early_selection	5047.54979836648	31341.5711792439	0.247932025998146
79	6	GS_early_selection	5061.89943523476	27221.1099494469	0.19113120368919
80	6	GS_early_selection	5013.20808159956	36814.0449509852	0.403043036403102
1	6	Burn_in	2543.46017025882	98946.3357594052	0.282335765215952
2	6	Burn_in	2555.26331720391	100896.700575345	0.436081958740958
3	6	Burn_in	2458.02607275226	99263.7576307143	0.320654920675417
4	6	Burn_in	2639.78594802127	173296.607312983	0.40702803356097
5	6	Burn_in	2555.24438058262	148794.517692864	0.393135254927471
6	6	Burn_in	2707.37362747094	160144.483216583	0.323815997036288
7	6	Burn_in	2706.83917789372	144847.498040946	0.408480565033377
8	6	Burn_in	2720.34331764601	114752.355645263	0.324085339751323
9	6	Burn_in	2747.08776741315	114764.760376441	0.498016795841869
10	6	Burn_in	2720.30713581965	184258.154211042	0.5079730698514
11	6	Burn_in	2883.37075628938	201555.86356149	0.48197794031886
12	6	Burn_in	2765.98736342625	179960.181785135	0.306191262711735
13	6	Burn_in	2789.97473264882	141190.349293347	0.281627163828733
14	6	Burn_in	3008.82524185957	223970.038494515	0.270517442908921
15	6	Burn_in	2981.52318456534	189804.992602148	0.433925178669276
16	6	Burn_in	2853.24202026394	181628.896277943	0.388861493466588
17	6	Burn_in	2988.62751231299	146241.951536889	0.479205281528035
18	6	Burn_in	3032.41245396522	247503.176483293	0.481168552366822
19	6	Burn_in	2973.59842681361	230628.11167155	0.571573664296127
20	6	Burn_in	3119.77532411189	225747.686495184	0.464329380781011
21	6	Burn_in	3185.92600632863	196291.502976913	0.488778362044674
22	6	Burn_in	2958.11424515353	219888.723751985	0.396806298359799
23	6	Burn_in	3091.79592689872	207286.060443239	0.217217176642104
24	6	Burn_in	3189.55038767197	189504.128633451	0.415351927132809
25	6	Burn_in	3178.3287490861	414665.491336138	0.471007451681662
26	6	Burn_in	3056.27153712771	292119.432840385	0.580343548134344
27	6	Burn_in	3136.6031171901	262553.251862274	0.5843831915231
28	6	Burn_in	3304.23790292175	242551.312622482	0.565763209675132
29	6	Burn_in	3223.84279396019	251653.797061903	0.448500486817325
30	6	Burn_in	3228.25754232147	311648.389662742	0.356393652315746
31	6	Burn_in	3401.13589722615	215762.244790874	-0.00745324446568366
32	6	Burn_in	3464.43344760593	234548.853948283	0.429846245597704
33	6	Burn_in	3274.2554258646	343299.887489861	0.492310151301765
34	6	Burn_in	3155.69930009829	218895.540019576	0.559060416615826
35	6	Burn_in	3514.95178528696	163041.652324165	0.623185146157924
36	6	Burn_in	3663.2429298668	277984.805055357	0.527847464605013
37	6	Burn_in	3525.32660443149	276669.869542584	0.495503813974497
38	6	Burn_in	3621.07521174728	143928.172625404	0.67559487398758
39	6	Burn_in	3679.37655416309	203747.951624823	0.460644006536772
40	6	Burn_in	3729.6967193221	191995.674139222	0.497582767030085
41	6	GS_early_selection_extreme	3772.26245842415	195663.944276619	0.697135544679413
42	6	GS_early_selection_extreme	3895.04164269233	139486.09551419	0.577113638719376
43	6	GS_early_selection_extreme	4103.34587615802	105649.856274358	0.571111705903431
44	6	GS_early_selection_extreme	4128.28683903915	74106.3451695492	0.357319621555649
45	6	GS_early_selection_extreme	4184.6770857316	77547.6437355531	0.457322672000385
46	6	GS_early_selection_extreme	4271.25899089852	61285.3677295804	0.51434067351994
47	6	GS_early_selection_extreme	4272.42808762186	64180.6374485824	0.502291159097087
48	6	GS_early_selection_extreme	4356.74081373962	52946.8876371903	0.281368079619053
49	6	GS_early_selection_extreme	4326.93501237927	58546.2859167136	0.365162746892601
50	6	GS_early_selection_extreme	4464.83982894545	65324.3135834028	0.362920767090454
51	6	GS_early_selection_extreme	4461.16659309773	88585.9344987603	0.458235108658072
52	6	GS_early_selection_extreme	4584.0632810008	68072.8161093122	0.48706264692906
53	6	GS_early_selection_extreme	4554.34745792328	71172.4199520634	0.256604069554349
54	6	GS_early_selection_extreme	4719.8893845226	57042.8807859128	0.516153024655505
55	6	GS_early_selection_extreme	4690.36010884391	60902.1396975958	0.296327181109431
56	6	GS_early_selection_extreme	4662.17376922632	50703.4775133816	0.171417412794627
57	6	GS_early_selection_extreme	4720.79473575436	63067.6262799847	0.276676924332357
58	6	GS_early_selection_extreme	4728.12157988828	48032.7470683467	0.443257067840866
59	6	GS_early_selection_extreme	4778.3757400353	61392.6227863943	0.559514569281799
60	6	GS_early_selection_extreme	4763.13888775038	53717.5032030841	0.488083560968776
61	6	GS_early_selection_extreme	4880.11523832449	56374.7216674416	0.489016919279674
62	6	GS_early_selection_extreme	4933.58840366555	38608.308482744	0.436313068139073
63	6	GS_early_selection_extreme	4942.28980988757	41210.5199273756	0.271937117324803
64	6	GS_early_selection_extreme	4961.34314070433	44090.1640431299	0.240344000133355
65	6	GS_early_selection_extreme	5021.41875477233	42139.9679467187	0.242621252615107
66	6	GS_early_selection_extreme	4983.97759737975	43056.5212323541	0.249450881912384
67	6	GS_early_selection_extreme	4992.36054363946	50009.778392425	-0.0843382622304027
68	6	GS_early_selection_extreme	4810.11200360079	46986.8059240054	0.109996083707406
69	6	GS_early_selection_extreme	4966.23753740093	56565.1372320712	0.117790273063021
70	6	GS_early_selection_extreme	4973.60349398256	61632.2731512893	-0.0570002412624459
71	6	GS_early_selection_extreme	4969.01290255035	53801.664704544	0.394095889165118
72	6	GS_early_selection_extreme	5021.14789376675	38203.7339597884	0.607458988544115
73	6	GS_early_selection_extreme	5091.74359221255	37820.1452978795	0.628576409096177
74	6	GS_early_selection_extreme	5135.75302684272	31073.3847139273	0.405246516653319
75	6	GS_early_selection_extreme	5169.61799418702	23794.7915182484	0.439886774721418
76	6	GS_early_selection_extreme	5228.76828536175	32380.3147586887	0.352728137824561
77	6	GS_early_selection_extreme	5203.38467026452	33189.067029882	0.455628217475983
78	6	GS_early_selection_extreme	5228.75193210095	32257.1660977628	0.346421603340804
79	6	GS_early_selection_extreme	5261.50078488007	33075.2460086837	0.362828074416106
80	6	GS_early_selection_extreme	5304.70811394855	30820.7248387779	0.311177687147655
1	7	Burn_in	2494.95422088241	151467.453782236	0.355895819531809
2	7	Burn_in	2699.57083183448	184166.669846039	0.456595154275496
3	7	Burn_in	2705.28469844957	156720.746284438	0.516830332357132
4	7	Burn_in	2806.59520995152	171849.843706111	0.448378308135574
5	7	Burn_in	2984.6161757391	184727.207596127	0.473978246030657
6	7	Burn_in	2935.80438277642	138004.794043359	0.349983556824046
7	7	Burn_in	3031.29239915706	147718.141827456	0.476242525601531
8	7	Burn_in	3036.90837959774	137377.618854863	0.456482029110808
9	7	Burn_in	3044.88373483069	135654.86424664	0.44240527071308
10	7	Burn_in	3269.66858446504	152166.239792612	0.47796122675057
11	7	Burn_in	3275.78074344835	156303.529547449	0.41200984252444
12	7	Burn_in	3166.33733268413	133244.778476249	0.443599629855658
13	7	Burn_in	3116.82533671362	163984.514294631	0.403324644376403
14	7	Burn_in	3389.53390770076	219412.657914124	0.394266699691086
15	7	Burn_in	3452.52461123577	155226.516552471	0.449172948346719
16	7	Burn_in	3426.74034028614	187459.662675454	0.462596847003646
17	7	Burn_in	3274.28094516573	222143.36877121	0.398469902706926
18	7	Burn_in	3448.99510125695	213523.415395523	0.409494898731904
19	7	Burn_in	3519.23404194826	165149.512209445	0.376401744509413
20	7	Burn_in	3627.17278572265	229271.421588122	0.452104472979964
21	7	Burn_in	3487.24295077547	291288.630820554	0.419319290782346
22	7	Burn_in	3409.58386153269	205212.982322554	0.425906209441845
23	7	Burn_in	3642.02382133285	230131.696864824	0.430159903873017
24	7	Burn_in	3496.58023060266	245035.778055746	0.434275806980415
25	7	Burn_in	3539.81641149828	278337.43198751	0.466486370762665
26	7	Burn_in	3829.00439914804	172103.675624232	0.574964054077901
27	7	Burn_in	3866.1994920213	162759.527206512	0.402627508210835
28	7	Burn_in	3903.48077177416	317872.475249641	0.525542557131574
29	7	Burn_in	3864.2932111202	173836.485644594	0.600178147893997
30	7	Burn_in	3863.88591673009	264505.875540488	0.458179841940049
31	7	Burn_in	3817.81522260045	266806.409743124	0.465687051067277
32	7	Burn_in	3867.88269747346	209624.154367104	0.426567726756045
33	7	Burn_in	4073.08510360755	199390.152140964	0.519743066509112
34	7	Burn_in	3991.10600931987	256022.457805945	0.444707494879869
35	7	Burn_in	3987.809311762	266956.78861273	0.562902410138062
36	7	Burn_in	4128.05516308656	232928.913339038	0.586973232328945
37	7	Burn_in	3982.55675153098	235461.741651493	0.28638765519354
38	7	Burn_in	4184.28880306354	207950.375721596	0.345252117110106
39	7	Burn_in	4233.43511987844	145685.777614598	0.392256012939205
40	7	Burn_in	4196.01040823655	193307.027759661	0.565894549020996
41	7	Pheno	4306.06590808769	292832.408709833	0.385685952796856
42	7	Pheno	4373.4021825645	204050.138324713	0.531604805138021
43	7	Pheno	4387.96345636292	222418.044442932	0.460314114227498
44	7	Pheno	4438.06245883921	186804.797860006	0.491130148130418
45	7	Pheno	4439.03998534972	179505.825764769	0.347500709019968
46	7	Pheno	4366.52294089833	228513.584040528	0.515840187054403
47	7	Pheno	4449.8016661643	243462.954588078	0.443310918682514
48	7	Pheno	4443.51557134342	221868.475980111	0.316105889793689
49	7	Pheno	4322.60363886029	270934.466056576	0.447196454375478
50	7	Pheno	4460.04428266174	162243.497154036	0.412846180069498
51	7	Pheno	4343.11713495098	178014.348539729	0.458825474307932
52	7	Pheno	4441.50485845061	213532.663655197	0.475400255800862
53	7	Pheno	4316.66322947118	218880.152070049	0.418302968881422
54	7	Pheno	4442.14359254125	189659.967563369	0.566746908724406
55	7	Pheno	4479.62107779806	209128.889094609	0.375173740156284
56	7	Pheno	4563.42770297028	149088.010665248	0.555095069666272
57	7	Pheno	4514.53686602152	148336.256939797	0.466753392056096
58	7	Pheno	4600.03214692539	178608.051763685	0.523791508812566
59	7	Pheno	4420.31256612864	184825.962374764	0.163384434042617
60	7	Pheno	4554.77102789176	189071.480789403	0.232070840544571
61	7	Pheno	4583.79810960009	214067.793849033	0.480082813971679
62	7	Pheno	4520.50031410033	194933.664144194	0.373852841540881
63	7	Pheno	4643.33412831316	159921.480323407	0.378504109914714
64	7	Pheno	4614.34649098661	142332.964320991	0.502031150377102
65	7	Pheno	4766.88059163181	245574.128154886	0.528495765494166
66	7	Pheno	4855.15835998665	258670.346427965	0.530136238187114
67	7	Pheno	4675.27911357673	252061.350753926	0.331332124878391
68	7	Pheno	4743.90128152604	219953.57856594	0.398732174963338
69	7	Pheno	4898.24290005602	196233.651967642	0.283366051434563
70	7	Pheno	4646.47170008803	172138.247385517	0.556237130610875
71	7	Pheno	4757.32510430276	319235.490261633	0.584938117570702
72	7	Pheno	5000.42986194626	216855.304487682	0.546695054092759
73	7	Pheno	4876.37185020309	326362.480871324	0.546158796295117
74	7	Pheno	4765.77307694605	264469.208282089	0.522806362234274
75	7	Pheno	4711.64437889283	231064.878287322	0.541338403611169
76	7	Pheno	4811.70493992626	247982.681616364	0.554761786922982
77	7	Pheno	4960.08814673496	253086.722270716	0.533340048293966
78	7	Pheno	4896.21628475639	270848.351817497	0.608009724113343
79	7	Pheno	5090.86267428097	245292.00605289	0.558783927561177
80	7	Pheno	5107.65707005024	322426.340710705	0.582573005225236
1	7	Burn_in	2494.95422088241	151467.453782236	0.355895819531809
2	7	Burn_in	2699.57083183448	184166.669846039	0.456595154275496
3	7	Burn_in	2705.28469844957	156720.746284438	0.516830332357132
4	7	Burn_in	2806.59520995152	171849.843706111	0.448378308135574
5	7	Burn_in	2984.6161757391	184727.207596127	0.473978246030657
6	7	Burn_in	2935.80438277642	138004.794043359	0.349983556824046
7	7	Burn_in	3031.29239915706	147718.141827456	0.476242525601531
8	7	Burn_in	3036.90837959774	137377.618854863	0.456482029110808
9	7	Burn_in	3044.88373483069	135654.86424664	0.44240527071308
10	7	Burn_in	3269.66858446504	152166.239792612	0.47796122675057
11	7	Burn_in	3275.78074344835	156303.529547449	0.41200984252444
12	7	Burn_in	3166.33733268413	133244.778476249	0.443599629855658
13	7	Burn_in	3116.82533671362	163984.514294631	0.403324644376403
14	7	Burn_in	3389.53390770076	219412.657914124	0.394266699691086
15	7	Burn_in	3452.52461123577	155226.516552471	0.449172948346719
16	7	Burn_in	3426.74034028614	187459.662675454	0.462596847003646
17	7	Burn_in	3274.28094516573	222143.36877121	0.398469902706926
18	7	Burn_in	3448.99510125695	213523.415395523	0.409494898731904
19	7	Burn_in	3519.23404194826	165149.512209445	0.376401744509413
20	7	Burn_in	3627.17278572265	229271.421588122	0.452104472979964
21	7	Burn_in	3487.24295077547	291288.630820554	0.419319290782346
22	7	Burn_in	3409.58386153269	205212.982322554	0.425906209441845
23	7	Burn_in	3642.02382133285	230131.696864824	0.430159903873017
24	7	Burn_in	3496.58023060266	245035.778055746	0.434275806980415
25	7	Burn_in	3539.81641149828	278337.43198751	0.466486370762665
26	7	Burn_in	3829.00439914804	172103.675624232	0.574964054077901
27	7	Burn_in	3866.1994920213	162759.527206512	0.402627508210835
28	7	Burn_in	3903.48077177416	317872.475249641	0.525542557131574
29	7	Burn_in	3864.2932111202	173836.485644594	0.600178147893997
30	7	Burn_in	3863.88591673009	264505.875540488	0.458179841940049
31	7	Burn_in	3817.81522260045	266806.409743124	0.465687051067277
32	7	Burn_in	3867.88269747346	209624.154367104	0.426567726756045
33	7	Burn_in	4073.08510360755	199390.152140964	0.519743066509112
34	7	Burn_in	3991.10600931987	256022.457805945	0.444707494879869
35	7	Burn_in	3987.809311762	266956.78861273	0.562902410138062
36	7	Burn_in	4128.05516308656	232928.913339038	0.586973232328945
37	7	Burn_in	3982.55675153098	235461.741651493	0.28638765519354
38	7	Burn_in	4184.28880306354	207950.375721596	0.345252117110106
39	7	Burn_in	4233.43511987844	145685.777614598	0.392256012939205
40	7	Burn_in	4196.01040823655	193307.027759661	0.565894549020996
41	7	GS	4306.06590808769	292832.408709833	0.376503281859269
42	7	GS	4314.21566496934	367395.571393347	0.523120380128932
43	7	GS	4401.44808525886	161934.168073227	0.367687859231693
44	7	GS	4550.2982381918	185881.456574947	0.437739879094333
45	7	GS	4728.89270239849	160965.783814245	0.556176191303327
46	7	GS	4856.3159091897	99900.4318949572	0.598212764082891
47	7	GS	4748.32628772699	143882.518135316	0.829488942240385
48	7	GS	4781.38377639754	122274.847873091	0.490163322309822
49	7	GS	4795.09459245284	124544.297109844	0.492995919152719
50	7	GS	4751.0683549902	119268.148511084	0.129557021485599
51	7	GS	4836.38037406364	122336.148072489	0.366298571964091
52	7	GS	4950.36951545184	112187.975985098	0.515490454272592
53	7	GS	4893.50868128731	114742.77240014	0.468285244593047
54	7	GS	5011.66006454886	134647.591102838	0.503265886981454
55	7	GS	5140.83982978716	71818.997942252	0.60984391814184
56	7	GS	5290.87514860353	92963.6173808153	0.6593349123345
57	7	GS	5380.07069696985	113566.396030173	0.666025918559581
58	7	GS	5338.69625543604	109054.551752229	0.655543511860428
59	7	GS	5384.03000167311	125128.582223742	0.545429838961398
60	7	GS	5346.34841854104	130271.041698504	0.586741447697152
61	7	GS	5472.15241042489	90140.089947844	0.486152657480704
62	7	GS	5574.87134956532	119650.451946224	0.526149033116653
63	7	GS	5572.25038309545	102168.816722835	0.587851809578167
64	7	GS	5594.47550605883	83429.5733454926	0.70489570747349
65	7	GS	5702.17700761105	68450.9635999825	0.591677488619333
66	7	GS	5661.12404575363	81982.106066973	0.373443861115406
67	7	GS	5755.62169849461	92622.2086783988	0.541747986187658
68	7	GS	5855.91090132763	75576.7788123751	0.500660796087616
69	7	GS	5873.45590926995	98101.9568751891	0.473282166948264
70	7	GS	5947.46343595449	97416.9069518354	0.352602176654919
71	7	GS	5983.4878976187	101477.075841544	0.348714121503115
72	7	GS	6101.83329579701	88232.2033005769	0.417402204490772
73	7	GS	6117.85058699472	98621.9063679977	0.418211224213066
74	7	GS	6184.83578288992	90791.9484056918	0.472907722685709
75	7	GS	6159.4135986882	79203.5902374897	0.467693399587951
76	7	GS	6178.94940341421	66346.5793312818	0.545449799278123
77	7	GS	6199.62225836169	64505.7080524692	0.471909824510541
78	7	GS	6287.22291270299	60269.0233590744	0.579043277284088
79	7	GS	6303.26515830332	67864.4081698725	0.531400356861697
80	7	GS	6369.0934004083	70632.7297921648	0.183487250354241
1	7	Burn_in	2494.95422088241	151467.453782236	0.355895819531809
2	7	Burn_in	2699.57083183448	184166.669846039	0.456595154275496
3	7	Burn_in	2705.28469844957	156720.746284438	0.516830332357132
4	7	Burn_in	2806.59520995152	171849.843706111	0.448378308135574
5	7	Burn_in	2984.6161757391	184727.207596127	0.473978246030657
6	7	Burn_in	2935.80438277642	138004.794043359	0.349983556824046
7	7	Burn_in	3031.29239915706	147718.141827456	0.476242525601531
8	7	Burn_in	3036.90837959774	137377.618854863	0.456482029110808
9	7	Burn_in	3044.88373483069	135654.86424664	0.44240527071308
10	7	Burn_in	3269.66858446504	152166.239792612	0.47796122675057
11	7	Burn_in	3275.78074344835	156303.529547449	0.41200984252444
12	7	Burn_in	3166.33733268413	133244.778476249	0.443599629855658
13	7	Burn_in	3116.82533671362	163984.514294631	0.403324644376403
14	7	Burn_in	3389.53390770076	219412.657914124	0.394266699691086
15	7	Burn_in	3452.52461123577	155226.516552471	0.449172948346719
16	7	Burn_in	3426.74034028614	187459.662675454	0.462596847003646
17	7	Burn_in	3274.28094516573	222143.36877121	0.398469902706926
18	7	Burn_in	3448.99510125695	213523.415395523	0.409494898731904
19	7	Burn_in	3519.23404194826	165149.512209445	0.376401744509413
20	7	Burn_in	3627.17278572265	229271.421588122	0.452104472979964
21	7	Burn_in	3487.24295077547	291288.630820554	0.419319290782346
22	7	Burn_in	3409.58386153269	205212.982322554	0.425906209441845
23	7	Burn_in	3642.02382133285	230131.696864824	0.430159903873017
24	7	Burn_in	3496.58023060266	245035.778055746	0.434275806980415
25	7	Burn_in	3539.81641149828	278337.43198751	0.466486370762665
26	7	Burn_in	3829.00439914804	172103.675624232	0.574964054077901
27	7	Burn_in	3866.1994920213	162759.527206512	0.402627508210835
28	7	Burn_in	3903.48077177416	317872.475249641	0.525542557131574
29	7	Burn_in	3864.2932111202	173836.485644594	0.600178147893997
30	7	Burn_in	3863.88591673009	264505.875540488	0.458179841940049
31	7	Burn_in	3817.81522260045	266806.409743124	0.465687051067277
32	7	Burn_in	3867.88269747346	209624.154367104	0.426567726756045
33	7	Burn_in	4073.08510360755	199390.152140964	0.519743066509112
34	7	Burn_in	3991.10600931987	256022.457805945	0.444707494879869
35	7	Burn_in	3987.809311762	266956.78861273	0.562902410138062
36	7	Burn_in	4128.05516308656	232928.913339038	0.586973232328945
37	7	Burn_in	3982.55675153098	235461.741651493	0.28638765519354
38	7	Burn_in	4184.28880306354	207950.375721596	0.345252117110106
39	7	Burn_in	4233.43511987844	145685.777614598	0.392256012939205
40	7	Burn_in	4196.01040823655	193307.027759661	0.565894549020996
41	7	GS_costeffective	4306.06590808769	292832.408709833	0.376503281859269
42	7	GS_costeffective	4309.36982922592	321243.545042122	0.523120380128932
43	7	GS_costeffective	4501.89667448708	233938.26179228	0.411229663372096
44	7	GS_costeffective	4723.04664550433	150088.015688173	0.395034218660019
45	7	GS_costeffective	4816.76747364434	152265.754655363	0.62025194794413
46	7	GS_costeffective	4834.83559053003	126248.101317501	0.669720741679955
47	7	GS_costeffective	4906.45060150814	101542.069862571	0.724258575965207
48	7	GS_costeffective	4911.20698255258	125476.510944207	0.75199272787891
49	7	GS_costeffective	4928.02594028209	109690.705222954	0.422650119804061
50	7	GS_costeffective	4917.11046292037	100107.623653297	0.59682565675332
