id	mother	father	year	rep	scheme
82802	68495	65070	70	1	GS
83517	70508	65070	70	1	GS
83512	70508	65070	70	1	GS
79660	66039	65070	70	1	GS
81939	66044	68205	70	1	GS
78616	65070	68675	70	1	GS
78380	62796	68675	70	1	GS
75055	62796	58943	70	1	GS
65070	52950	54545	70	1	GS
78385	62796	68675	70	1	GS
75056	62796	58943	70	1	GS
62796	49441	35893	70	1	GS
75060	62796	58943	70	1	GS
70508	58943	52679	70	1	GS
80261	70508	66044	70	1	GS
82750	56678	66044	70	1	GS
80279	70508	54243	70	1	GS
79318	66044	52950	70	1	GS
82511	69459	68675	70	1	GS
80274	70508	54243	70	1	GS
74861	58943	54243	70	1	GS
74163	64248	63261	70	1	GS
71970	54243	49651	70	1	GS
66044	52950	56919	70	1	GS
77444	62796	63265	70	1	GS
79665	66039	65070	70	1	GS
77434	62796	63265	70	1	GS
81072	69741	62796	70	1	GS
81082	69741	62796	70	1	GS
83517	70508	65070	71	1	GS
83519	70508	65070	71	1	GS
82802	68495	65070	71	1	GS
75055	62796	58943	71	1	GS
84270	70508	66044	71	1	GS
81939	66044	68205	71	1	GS
78380	62796	68675	71	1	GS
78385	62796	68675	71	1	GS
62796	49441	35893	71	1	GS
83512	70508	65070	71	1	GS
84260	70508	66044	71	1	GS
78616	65070	68675	71	1	GS
79660	66039	65070	71	1	GS
75056	62796	58943	71	1	GS
74163	64248	63261	71	1	GS
75060	62796	58943	71	1	GS
84271	70508	71970	71	1	GS
77434	62796	63265	71	1	GS
71970	54243	49651	71	1	GS
77444	62796	63265	71	1	GS
65070	52950	54545	71	1	GS
80279	70508	54243	71	1	GS
70508	58943	52679	71	1	GS
80261	70508	66044	71	1	GS
82511	69459	68675	71	1	GS
74861	58943	54243	71	1	GS
82750	56678	66044	71	1	GS
80274	70508	54243	71	1	GS
81072	69741	62796	71	1	GS
79318	66044	52950	71	1	GS
83519	70508	65070	72	1	GS
75055	62796	58943	72	1	GS
79660	66039	65070	72	1	GS
85072	75060	70508	72	1	GS
82802	68495	65070	72	1	GS
84270	70508	66044	72	1	GS
62796	49441	35893	72	1	GS
81939	66044	68205	72	1	GS
83517	70508	65070	72	1	GS
78380	62796	68675	72	1	GS
83512	70508	65070	72	1	GS
78616	65070	68675	72	1	GS
85173	75056	70508	72	1	GS
78385	62796	68675	72	1	GS
85083	75060	70508	72	1	GS
75060	62796	58943	72	1	GS
84260	70508	66044	72	1	GS
77444	62796	63265	72	1	GS
77434	62796	63265	72	1	GS
75056	62796	58943	72	1	GS
65070	52950	54545	72	1	GS
84271	70508	71970	72	1	GS
71970	54243	49651	72	1	GS
82511	69459	68675	72	1	GS
82750	56678	66044	72	1	GS
74163	64248	63261	72	1	GS
79318	66044	52950	72	1	GS
70508	58943	52679	72	1	GS
81072	69741	62796	72	1	GS
80279	70508	54243	72	1	GS
86054	75060	75055	73	1	GS
86066	75060	75055	73	1	GS
86591	75055	64248	73	1	GS
79660	66039	65070	73	1	GS
84270	70508	66044	73	1	GS
78616	65070	68675	73	1	GS
62796	49441	35893	73	1	GS
78385	62796	68675	73	1	GS
85072	75060	70508	73	1	GS
75060	62796	58943	73	1	GS
78380	62796	68675	73	1	GS
75055	62796	58943	73	1	GS
84260	70508	66044	73	1	GS
77444	62796	63265	73	1	GS
83512	70508	65070	73	1	GS
83519	70508	65070	73	1	GS
71970	54243	49651	73	1	GS
85173	75056	70508	73	1	GS
81939	66044	68205	73	1	GS
85083	75060	70508	73	1	GS
82802	68495	65070	73	1	GS
77434	62796	63265	73	1	GS
83517	70508	65070	73	1	GS
74163	64248	63261	73	1	GS
79318	66044	52950	73	1	GS
82750	56678	66044	73	1	GS
84271	70508	71970	73	1	GS
80279	70508	54243	73	1	GS
75056	62796	58943	73	1	GS
65070	52950	54545	73	1	GS
86054	75060	75055	74	1	GS
87783	62796	67467	74	1	GS
87039	75060	74861	74	1	GS
86066	75060	75055	74	1	GS
79660	66039	65070	74	1	GS
87784	62796	67467	74	1	GS
83512	70508	65070	74	1	GS
78616	65070	68675	74	1	GS
86591	75055	64248	74	1	GS
75060	62796	58943	74	1	GS
84270	70508	66044	74	1	GS
83519	70508	65070	74	1	GS
85072	75060	70508	74	1	GS
75055	62796	58943	74	1	GS
62796	49441	35893	74	1	GS
85173	75056	70508	74	1	GS
85083	75060	70508	74	1	GS
83517	70508	65070	74	1	GS
65070	52950	54545	74	1	GS
84260	70508	66044	74	1	GS
77444	62796	63265	74	1	GS
78385	62796	68675	74	1	GS
81939	66044	68205	74	1	GS
82802	68495	65070	74	1	GS
79318	66044	52950	74	1	GS
78380	62796	68675	74	1	GS
80279	70508	54243	74	1	GS
75056	62796	58943	74	1	GS
74163	64248	63261	74	1	GS
77434	62796	63265	74	1	GS
88216	75060	65070	75	1	GS
86066	75060	75055	75	1	GS
87039	75060	74861	75	1	GS
86054	75060	75055	75	1	GS
87784	62796	67467	75	1	GS
75060	62796	58943	75	1	GS
87783	62796	67467	75	1	GS
88217	75060	65070	75	1	GS
88493	65070	62796	75	1	GS
77444	62796	63265	75	1	GS
85072	75060	70508	75	1	GS
84270	70508	66044	75	1	GS
62796	49441	35893	75	1	GS
86591	75055	64248	75	1	GS
79660	66039	65070	75	1	GS
75055	62796	58943	75	1	GS
85083	75060	70508	75	1	GS
84260	70508	66044	75	1	GS
81939	66044	68205	75	1	GS
65070	52950	54545	75	1	GS
78616	65070	68675	75	1	GS
80279	70508	54243	75	1	GS
85173	75056	70508	75	1	GS
75056	62796	58943	75	1	GS
78385	62796	68675	75	1	GS
77434	62796	63265	75	1	GS
83512	70508	65070	75	1	GS
79318	66044	52950	75	1	GS
83519	70508	65070	75	1	GS
74163	64248	63261	75	1	GS
88216	75060	65070	76	1	GS
86066	75060	75055	76	1	GS
89032	75060	79660	76	1	GS
75060	62796	58943	76	1	GS
86054	75060	75055	76	1	GS
89740	77444	62796	76	1	GS
87039	75060	74861	76	1	GS
88217	75060	65070	76	1	GS
85072	75060	70508	76	1	GS
87783	62796	67467	76	1	GS
89323	79660	63261	76	1	GS
87784	62796	67467	76	1	GS
84260	70508	66044	76	1	GS
84270	70508	66044	76	1	GS
85083	75060	70508	76	1	GS
80279	70508	54243	76	1	GS
75055	62796	58943	76	1	GS
88493	65070	62796	76	1	GS
62796	49441	35893	76	1	GS
86591	75055	64248	76	1	GS
77444	62796	63265	76	1	GS
79660	66039	65070	76	1	GS
79318	66044	52950	76	1	GS
65070	52950	54545	76	1	GS
85173	75056	70508	76	1	GS
81939	66044	68205	76	1	GS
83519	70508	65070	76	1	GS
75056	62796	58943	76	1	GS
78616	65070	68675	76	1	GS
83512	70508	65070	76	1	GS
88216	75060	65070	77	1	GS
86066	75060	75055	77	1	GS
87039	75060	74861	77	1	GS
90945	75060	75055	77	1	GS
75060	62796	58943	77	1	GS
90948	75060	75055	77	1	GS
90946	75060	75055	77	1	GS
88217	75060	65070	77	1	GS
86054	75060	75055	77	1	GS
89032	75060	79660	77	1	GS
87783	62796	67467	77	1	GS
85072	75060	70508	77	1	GS
89323	79660	63261	77	1	GS
89740	77444	62796	77	1	GS
84270	70508	66044	77	1	GS
85083	75060	70508	77	1	GS
87784	62796	67467	77	1	GS
85173	75056	70508	77	1	GS
80279	70508	54243	77	1	GS
84260	70508	66044	77	1	GS
75055	62796	58943	77	1	GS
83519	70508	65070	77	1	GS
78616	65070	68675	77	1	GS
88493	65070	62796	77	1	GS
79318	66044	52950	77	1	GS
65070	52950	54545	77	1	GS
79660	66039	65070	77	1	GS
81939	66044	68205	77	1	GS
75056	62796	58943	77	1	GS
83512	70508	65070	77	1	GS
80279	70508	54243	78	1	GS
86066	75060	75055	78	1	GS
88216	75060	65070	78	1	GS
91618	75060	74861	78	1	GS
91170	78616	74861	78	1	GS
90948	75060	75055	78	1	GS
91163	78616	74861	78	1	GS
88217	75060	65070	78	1	GS
85072	75060	70508	78	1	GS
90945	75060	75055	78	1	GS
75060	62796	58943	78	1	GS
89032	75060	79660	78	1	GS
86054	75060	75055	78	1	GS
87039	75060	74861	78	1	GS
85173	75056	70508	78	1	GS
85083	75060	70508	78	1	GS
87783	62796	67467	78	1	GS
90946	75060	75055	78	1	GS
83519	70508	65070	78	1	GS
84260	70508	66044	78	1	GS
78616	65070	68675	78	1	GS
87784	62796	67467	78	1	GS
84270	70508	66044	78	1	GS
83512	70508	65070	78	1	GS
89323	79660	63261	78	1	GS
79318	66044	52950	78	1	GS
75055	62796	58943	78	1	GS
89740	77444	62796	78	1	GS
65070	52950	54545	78	1	GS
88493	65070	62796	78	1	GS
92497	80279	75060	79	1	GS
86066	75060	75055	79	1	GS
92496	80279	75060	79	1	GS
85072	75060	70508	79	1	GS
91618	75060	74861	79	1	GS
90948	75060	75055	79	1	GS
92507	80279	75060	79	1	GS
75060	62796	58943	79	1	GS
85083	75060	70508	79	1	GS
90945	75060	75055	79	1	GS
86054	75060	75055	79	1	GS
88216	75060	65070	79	1	GS
88217	75060	65070	79	1	GS
87039	75060	74861	79	1	GS
91163	78616	74861	79	1	GS
90946	75060	75055	79	1	GS
89032	75060	79660	79	1	GS
85173	75056	70508	79	1	GS
80279	70508	54243	79	1	GS
91170	78616	74861	79	1	GS
75055	62796	58943	79	1	GS
84270	70508	66044	79	1	GS
84260	70508	66044	79	1	GS
78616	65070	68675	79	1	GS
87783	62796	67467	79	1	GS
83519	70508	65070	79	1	GS
89740	77444	62796	79	1	GS
89323	79660	63261	79	1	GS
65070	52950	54545	79	1	GS
87784	62796	67467	79	1	GS
93355	81939	80279	80	1	GS
92496	80279	75060	80	1	GS
86066	75060	75055	80	1	GS
90945	75060	75055	80	1	GS
92507	80279	75060	80	1	GS
91618	75060	74861	80	1	GS
89032	75060	79660	80	1	GS
85072	75060	70508	80	1	GS
93794	82750	74861	80	1	GS
92497	80279	75060	80	1	GS
93747	70508	74861	80	1	GS
75060	62796	58943	80	1	GS
89323	79660	63261	80	1	GS
84270	70508	66044	80	1	GS
88216	75060	65070	80	1	GS
91170	78616	74861	80	1	GS
84260	70508	66044	80	1	GS
65070	52950	54545	80	1	GS
90946	75060	75055	80	1	GS
91163	78616	74861	80	1	GS
85083	75060	70508	80	1	GS
90948	75060	75055	80	1	GS
80279	70508	54243	80	1	GS
87784	62796	67467	80	1	GS
75055	62796	58943	80	1	GS
87039	75060	74861	80	1	GS
86054	75060	75055	80	1	GS
87783	62796	67467	80	1	GS
89740	77444	62796	80	1	GS
88217	75060	65070	80	1	GS
94411	81939	65070	81	1	GS
94931	65070	80279	81	1	GS
94722	75060	65070	81	1	GS
93355	81939	80279	81	1	GS
90945	75060	75055	81	1	GS
92496	80279	75060	81	1	GS
85072	75060	70508	81	1	GS
86066	75060	75055	81	1	GS
93747	70508	74861	81	1	GS
91618	75060	74861	81	1	GS
92497	80279	75060	81	1	GS
92507	80279	75060	81	1	GS
84270	70508	66044	81	1	GS
89032	75060	79660	81	1	GS
88216	75060	65070	81	1	GS
93794	82750	74861	81	1	GS
75060	62796	58943	81	1	GS
65070	52950	54545	81	1	GS
84260	70508	66044	81	1	GS
91170	78616	74861	81	1	GS
85083	75060	70508	81	1	GS
90946	75060	75055	81	1	GS
89323	79660	63261	81	1	GS
90948	75060	75055	81	1	GS
86054	75060	75055	81	1	GS
87039	75060	74861	81	1	GS
88217	75060	65070	81	1	GS
91163	78616	74861	81	1	GS
80279	70508	54243	81	1	GS
75055	62796	58943	81	1	GS
94411	81939	65070	82	1	GS
94931	65070	80279	82	1	GS
94722	75060	65070	82	1	GS
93355	81939	80279	82	1	GS
90945	75060	75055	82	1	GS
92496	80279	75060	82	1	GS
91618	75060	74861	82	1	GS
93747	70508	74861	82	1	GS
86066	75060	75055	82	1	GS
92497	80279	75060	82	1	GS
93794	82750	74861	82	1	GS
95662	78616	82750	82	1	GS
84270	70508	66044	82	1	GS
85083	75060	70508	82	1	GS
85072	75060	70508	82	1	GS
92507	80279	75060	82	1	GS
95917	84271	80279	82	1	GS
89032	75060	79660	82	1	GS
95914	84271	80279	82	1	GS
75060	62796	58943	82	1	GS
65070	52950	54545	82	1	GS
84260	70508	66044	82	1	GS
88216	75060	65070	82	1	GS
90946	75060	75055	82	1	GS
91170	78616	74861	82	1	GS
86054	75060	75055	82	1	GS
87039	75060	74861	82	1	GS
89323	79660	63261	82	1	GS
90948	75060	75055	82	1	GS
91163	78616	74861	82	1	GS
94722	75060	65070	83	1	GS
94931	65070	80279	83	1	GS
94411	81939	65070	83	1	GS
96665	84260	85173	83	1	GS
90945	75060	75055	83	1	GS
96105	86066	62796	83	1	GS
92496	80279	75060	83	1	GS
93355	81939	80279	83	1	GS
91618	75060	74861	83	1	GS
84270	70508	66044	83	1	GS
96663	84260	85173	83	1	GS
93747	70508	74861	83	1	GS
86066	75060	75055	83	1	GS
85072	75060	70508	83	1	GS
85083	75060	70508	83	1	GS
92497	80279	75060	83	1	GS
75060	62796	58943	83	1	GS
92507	80279	75060	83	1	GS
95917	84271	80279	83	1	GS
90946	75060	75055	83	1	GS
89032	75060	79660	83	1	GS
88216	75060	65070	83	1	GS
86054	75060	75055	83	1	GS
95662	78616	82750	83	1	GS
65070	52950	54545	83	1	GS
93794	82750	74861	83	1	GS
95914	84271	80279	83	1	GS
84260	70508	66044	83	1	GS
90948	75060	75055	83	1	GS
87039	75060	74861	83	1	GS
94411	81939	65070	84	1	GS
97105	86054	65070	84	1	GS
94722	75060	65070	84	1	GS
97067	86054	84270	84	1	GS
97099	86054	65070	84	1	GS
94931	65070	80279	84	1	GS
96665	84260	85173	84	1	GS
93355	81939	80279	84	1	GS
84270	70508	66044	84	1	GS
85083	75060	70508	84	1	GS
90945	75060	75055	84	1	GS
90946	75060	75055	84	1	GS
85072	75060	70508	84	1	GS
96105	86066	62796	84	1	GS
91618	75060	74861	84	1	GS
75060	62796	58943	84	1	GS
86054	75060	75055	84	1	GS
96663	84260	85173	84	1	GS
89032	75060	79660	84	1	GS
93794	82750	74861	84	1	GS
93747	70508	74861	84	1	GS
86066	75060	75055	84	1	GS
65070	52950	54545	84	1	GS
92496	80279	75060	84	1	GS
92497	80279	75060	84	1	GS
84260	70508	66044	84	1	GS
87039	75060	74861	84	1	GS
90948	75060	75055	84	1	GS
95662	78616	82750	84	1	GS
88216	75060	65070	84	1	GS
94411	81939	65070	85	1	GS
94722	75060	65070	85	1	GS
97105	86054	65070	85	1	GS
98182	86054	84270	85	1	GS
98166	87039	65070	85	1	GS
97067	86054	84270	85	1	GS
94931	65070	80279	85	1	GS
97099	86054	65070	85	1	GS
98368	75060	84260	85	1	GS
93794	82750	74861	85	1	GS
96665	84260	85173	85	1	GS
90945	75060	75055	85	1	GS
84270	70508	66044	85	1	GS
91618	75060	74861	85	1	GS
93355	81939	80279	85	1	GS
96105	86066	62796	85	1	GS
86066	75060	75055	85	1	GS
92496	80279	75060	85	1	GS
90946	75060	75055	85	1	GS
95662	78616	82750	85	1	GS
92497	80279	75060	85	1	GS
88216	75060	65070	85	1	GS
85072	75060	70508	85	1	GS
85083	75060	70508	85	1	GS
75060	62796	58943	85	1	GS
89032	75060	79660	85	1	GS
96663	84260	85173	85	1	GS
93747	70508	74861	85	1	GS
86054	75060	75055	85	1	GS
65070	52950	54545	85	1	GS
98166	87039	65070	86	1	GS
97067	86054	84270	86	1	GS
95662	78616	82750	86	1	GS
97105	86054	65070	86	1	GS
98182	86054	84270	86	1	GS
94931	65070	80279	86	1	GS
99179	86066	84270	86	1	GS
93794	82750	74861	86	1	GS
97099	86054	65070	86	1	GS
96663	84260	85173	86	1	GS
92497	80279	75060	86	1	GS
93747	70508	74861	86	1	GS
90946	75060	75055	86	1	GS
94722	75060	65070	86	1	GS
86054	75060	75055	86	1	GS
99181	86066	84270	86	1	GS
88216	75060	65070	86	1	GS
96665	84260	85173	86	1	GS
85083	75060	70508	86	1	GS
92496	80279	75060	86	1	GS
84270	70508	66044	86	1	GS
75060	62796	58943	86	1	GS
86066	75060	75055	86	1	GS
96105	86066	62796	86	1	GS
99180	86066	84270	86	1	GS
85072	75060	70508	86	1	GS
65070	52950	54545	86	1	GS
98368	75060	84260	86	1	GS
89032	75060	79660	86	1	GS
91618	75060	74861	86	1	GS
100180	87039	84270	87	1	GS
98166	87039	65070	87	1	GS
97067	86054	84270	87	1	GS
100059	88216	86054	87	1	GS
99179	86066	84270	87	1	GS
100523	88217	89032	87	1	GS
94931	65070	80279	87	1	GS
93794	82750	74861	87	1	GS
97105	86054	65070	87	1	GS
92497	80279	75060	87	1	GS
99181	86066	84270	87	1	GS
95662	78616	82750	87	1	GS
98182	86054	84270	87	1	GS
93747	70508	74861	87	1	GS
92496	80279	75060	87	1	GS
96663	84260	85173	87	1	GS
86054	75060	75055	87	1	GS
85083	75060	70508	87	1	GS
97099	86054	65070	87	1	GS
90946	75060	75055	87	1	GS
96665	84260	85173	87	1	GS
86066	75060	75055	87	1	GS
75060	62796	58943	87	1	GS
88216	75060	65070	87	1	GS
94722	75060	65070	87	1	GS
96105	86066	62796	87	1	GS
91618	75060	74861	87	1	GS
85072	75060	70508	87	1	GS
84270	70508	66044	87	1	GS
89032	75060	79660	87	1	GS
100180	87039	84270	88	1	GS
98166	87039	65070	88	1	GS
93794	82750	74861	88	1	GS
92496	80279	75060	88	1	GS
97067	86054	84270	88	1	GS
101200	88216	75060	88	1	GS
94931	65070	80279	88	1	GS
95662	78616	82750	88	1	GS
101211	88216	85083	88	1	GS
100523	88217	89032	88	1	GS
100059	88216	86054	88	1	GS
101224	88216	85083	88	1	GS
92497	80279	75060	88	1	GS
93747	70508	74861	88	1	GS
99181	86066	84270	88	1	GS
99179	86066	84270	88	1	GS
98182	86054	84270	88	1	GS
96665	84260	85173	88	1	GS
85083	75060	70508	88	1	GS
97099	86054	65070	88	1	GS
97105	86054	65070	88	1	GS
96663	84260	85173	88	1	GS
86066	75060	75055	88	1	GS
88216	75060	65070	88	1	GS
94722	75060	65070	88	1	GS
91618	75060	74861	88	1	GS
85072	75060	70508	88	1	GS
84270	70508	66044	88	1	GS
89032	75060	79660	88	1	GS
86054	75060	75055	88	1	GS
100180	87039	84270	89	1	GS
98166	87039	65070	89	1	GS
93794	82750	74861	89	1	GS
102279	92496	88217	89	1	GS
95662	78616	82750	89	1	GS
102326	92496	84270	89	1	GS
102313	92496	84270	89	1	GS
92496	80279	75060	89	1	GS
101224	88216	85083	89	1	GS
92497	80279	75060	89	1	GS
100523	88217	89032	89	1	GS
101200	88216	75060	89	1	GS
101211	88216	85083	89	1	GS
99181	86066	84270	89	1	GS
97067	86054	84270	89	1	GS
85083	75060	70508	89	1	GS
100059	88216	86054	89	1	GS
99179	86066	84270	89	1	GS
94931	65070	80279	89	1	GS
93747	70508	74861	89	1	GS
98182	86054	84270	89	1	GS
91618	75060	74861	89	1	GS
86066	75060	75055	89	1	GS
94722	75060	65070	89	1	GS
89032	75060	79660	89	1	GS
96665	84260	85173	89	1	GS
88216	75060	65070	89	1	GS
96663	84260	85173	89	1	GS
84270	70508	66044	89	1	GS
85072	75060	70508	89	1	GS
93794	82750	74861	90	1	GS
103505	85072	91170	90	1	GS
103115	92496	93747	90	1	GS
103506	85072	91170	90	1	GS
100180	87039	84270	90	1	GS
98166	87039	65070	90	1	GS
95662	78616	82750	90	1	GS
102313	92496	84270	90	1	GS
102279	92496	88217	90	1	GS
92497	80279	75060	90	1	GS
92496	80279	75060	90	1	GS
93747	70508	74861	90	1	GS
101224	88216	85083	90	1	GS
102326	92496	84270	90	1	GS
99181	86066	84270	90	1	GS
99179	86066	84270	90	1	GS
94931	65070	80279	90	1	GS
101211	88216	85083	90	1	GS
101200	88216	75060	90	1	GS
100523	88217	89032	90	1	GS
86066	75060	75055	90	1	GS
85083	75060	70508	90	1	GS
91618	75060	74861	90	1	GS
96665	84260	85173	90	1	GS
96663	84260	85173	90	1	GS
100059	88216	86054	90	1	GS
88216	75060	65070	90	1	GS
85072	75060	70508	90	1	GS
97067	86054	84270	90	1	GS
84270	70508	66044	90	1	GS
104746	92497	93794	91	1	GS
104441	92496	93794	91	1	GS
104436	92496	93794	91	1	GS
103505	85072	91170	91	1	GS
103506	85072	91170	91	1	GS
98166	87039	65070	91	1	GS
100180	87039	84270	91	1	GS
103115	92496	93747	91	1	GS
101211	88216	85083	91	1	GS
93794	82750	74861	91	1	GS
102279	92496	88217	91	1	GS
100523	88217	89032	91	1	GS
92497	80279	75060	91	1	GS
95662	78616	82750	91	1	GS
92496	80279	75060	91	1	GS
102313	92496	84270	91	1	GS
101224	88216	85083	91	1	GS
101200	88216	75060	91	1	GS
93747	70508	74861	91	1	GS
102326	92496	84270	91	1	GS
96665	84260	85173	91	1	GS
88216	75060	65070	91	1	GS
85083	75060	70508	91	1	GS
85072	75060	70508	91	1	GS
96663	84260	85173	91	1	GS
99179	86066	84270	91	1	GS
84270	70508	66044	91	1	GS
100059	88216	86054	91	1	GS
86066	75060	75055	91	1	GS
94931	65070	80279	91	1	GS
104746	92497	93794	92	1	GS
104441	92496	93794	92	1	GS
105860	92507	95917	92	1	GS
105851	92507	95917	92	1	GS
105852	92507	95917	92	1	GS
103506	85072	91170	92	1	GS
104436	92496	93794	92	1	GS
103505	85072	91170	92	1	GS
103115	92496	93747	92	1	GS
93794	82750	74861	92	1	GS
102279	92496	88217	92	1	GS
85072	75060	70508	92	1	GS
93747	70508	74861	92	1	GS
96665	84260	85173	92	1	GS
101211	88216	85083	92	1	GS
96663	84260	85173	92	1	GS
92497	80279	75060	92	1	GS
102313	92496	84270	92	1	GS
85083	75060	70508	92	1	GS
101224	88216	85083	92	1	GS
100180	87039	84270	92	1	GS
98166	87039	65070	92	1	GS
92496	80279	75060	92	1	GS
95662	78616	82750	92	1	GS
84270	70508	66044	92	1	GS
101200	88216	75060	92	1	GS
100523	88217	89032	92	1	GS
102326	92496	84270	92	1	GS
100059	88216	86054	92	1	GS
99179	86066	84270	92	1	GS
106912	95917	93794	93	1	GS
106914	95917	93794	93	1	GS
106927	95917	93794	93	1	GS
104746	92497	93794	93	1	GS
104441	92496	93794	93	1	GS
105860	92507	95917	93	1	GS
105851	92507	95917	93	1	GS
105852	92507	95917	93	1	GS
104436	92496	93794	93	1	GS
93794	82750	74861	93	1	GS
103506	85072	91170	93	1	GS
102313	92496	84270	93	1	GS
103115	92496	93747	93	1	GS
98166	87039	65070	93	1	GS
102279	92496	88217	93	1	GS
95662	78616	82750	93	1	GS
103505	85072	91170	93	1	GS
101224	88216	85083	93	1	GS
92497	80279	75060	93	1	GS
100059	88216	86054	93	1	GS
96665	84260	85173	93	1	GS
101211	88216	85083	93	1	GS
93747	70508	74861	93	1	GS
92496	80279	75060	93	1	GS
84270	70508	66044	93	1	GS
100180	87039	84270	93	1	GS
100523	88217	89032	93	1	GS
102326	92496	84270	93	1	GS
96663	84260	85173	93	1	GS
99179	86066	84270	93	1	GS
107592	84270	87039	94	1	GS
106912	95917	93794	94	1	GS
106914	95917	93794	94	1	GS
104746	92497	93794	94	1	GS
106927	95917	93794	94	1	GS
107436	94931	93794	94	1	GS
105852	92507	95917	94	1	GS
105851	92507	95917	94	1	GS
105860	92507	95917	94	1	GS
107155	97105	92496	94	1	GS
104441	92496	93794	94	1	GS
102313	92496	84270	94	1	GS
104436	92496	93794	94	1	GS
103506	85072	91170	94	1	GS
95662	78616	82750	94	1	GS
93794	82750	74861	94	1	GS
84270	70508	66044	94	1	GS
103115	92496	93747	94	1	GS
98166	87039	65070	94	1	GS
92497	80279	75060	94	1	GS
101211	88216	85083	94	1	GS
96665	84260	85173	94	1	GS
99179	86066	84270	94	1	GS
100059	88216	86054	94	1	GS
100180	87039	84270	94	1	GS
101224	88216	85083	94	1	GS
103505	85072	91170	94	1	GS
100523	88217	89032	94	1	GS
93747	70508	74861	94	1	GS
96663	84260	85173	94	1	GS
107592	84270	87039	95	1	GS
106912	95917	93794	95	1	GS
108132	94722	92497	95	1	GS
105851	92507	95917	95	1	GS
104746	92497	93794	95	1	GS
107436	94931	93794	95	1	GS
106914	95917	93794	95	1	GS
105852	92507	95917	95	1	GS
106927	95917	93794	95	1	GS
105860	92507	95917	95	1	GS
108073	94722	94931	95	1	GS
108900	95662	89032	95	1	GS
102313	92496	84270	95	1	GS
104441	92496	93794	95	1	GS
104436	92496	93794	95	1	GS
107155	97105	92496	95	1	GS
84270	70508	66044	95	1	GS
93794	82750	74861	95	1	GS
101211	88216	85083	95	1	GS
103115	92496	93747	95	1	GS
100523	88217	89032	95	1	GS
92497	80279	75060	95	1	GS
95662	78616	82750	95	1	GS
99179	86066	84270	95	1	GS
100180	87039	84270	95	1	GS
93747	70508	74861	95	1	GS
103506	85072	91170	95	1	GS
98166	87039	65070	95	1	GS
96665	84260	85173	95	1	GS
100059	88216	86054	95	1	GS
107592	84270	87039	96	1	GS
107436	94931	93794	96	1	GS
84270	70508	66044	96	1	GS
109667	93747	65070	96	1	GS
106912	95917	93794	96	1	GS
100180	87039	84270	96	1	GS
108132	94722	92497	96	1	GS
109542	93794	92496	96	1	GS
105851	92507	95917	96	1	GS
108073	94722	94931	96	1	GS
102313	92496	84270	96	1	GS
105852	92507	95917	96	1	GS
109513	93794	88216	96	1	GS
106914	95917	93794	96	1	GS
108900	95662	89032	96	1	GS
106927	95917	93794	96	1	GS
103115	92496	93747	96	1	GS
104746	92497	93794	96	1	GS
105860	92507	95917	96	1	GS
93747	70508	74861	96	1	GS
101211	88216	85083	96	1	GS
103506	85072	91170	96	1	GS
99179	86066	84270	96	1	GS
100059	88216	86054	96	1	GS
107155	97105	92496	96	1	GS
98166	87039	65070	96	1	GS
104441	92496	93794	96	1	GS
100523	88217	89032	96	1	GS
104436	92496	93794	96	1	GS
93794	82750	74861	96	1	GS
110060	100180	94931	97	1	GS
110079	100180	98182	97	1	GS
107436	94931	93794	97	1	GS
110469	97105	93747	97	1	GS
84270	70508	66044	97	1	GS
107592	84270	87039	97	1	GS
100180	87039	84270	97	1	GS
109542	93794	92496	97	1	GS
106912	95917	93794	97	1	GS
109667	93747	65070	97	1	GS
109513	93794	88216	97	1	GS
108132	94722	92497	97	1	GS
104746	92497	93794	97	1	GS
108073	94722	94931	97	1	GS
106914	95917	93794	97	1	GS
102313	92496	84270	97	1	GS
93794	82750	74861	97	1	GS
100523	88217	89032	97	1	GS
99179	86066	84270	97	1	GS
106927	95917	93794	97	1	GS
93747	70508	74861	97	1	GS
103506	85072	91170	97	1	GS
105851	92507	95917	97	1	GS
103115	92496	93747	97	1	GS
108900	95662	89032	97	1	GS
98166	87039	65070	97	1	GS
105852	92507	95917	97	1	GS
104436	92496	93794	97	1	GS
105860	92507	95917	97	1	GS
100059	88216	86054	97	1	GS
107436	94931	93794	98	1	GS
110060	100180	94931	98	1	GS
111234	93794	101224	98	1	GS
111741	99179	97105	98	1	GS
111250	93794	101224	98	1	GS
110079	100180	98182	98	1	GS
110469	97105	93747	98	1	GS
109542	93794	92496	98	1	GS
100180	87039	84270	98	1	GS
107592	84270	87039	98	1	GS
84270	70508	66044	98	1	GS
99179	86066	84270	98	1	GS
109667	93747	65070	98	1	GS
108132	94722	92497	98	1	GS
108073	94722	94931	98	1	GS
106912	95917	93794	98	1	GS
93794	82750	74861	98	1	GS
102313	92496	84270	98	1	GS
109513	93794	88216	98	1	GS
106914	95917	93794	98	1	GS
98166	87039	65070	98	1	GS
100059	88216	86054	98	1	GS
93747	70508	74861	98	1	GS
103115	92496	93747	98	1	GS
104746	92497	93794	98	1	GS
106927	95917	93794	98	1	GS
105851	92507	95917	98	1	GS
103506	85072	91170	98	1	GS
104436	92496	93794	98	1	GS
108900	95662	89032	98	1	GS
112863	99179	84270	99	1	GS
107436	94931	93794	99	1	GS
110060	100180	94931	99	1	GS
111234	93794	101224	99	1	GS
110469	97105	93747	99	1	GS
