year	rep	scenario	meanG	varG	accSel
109	1	GS	5417.15054031721	17277.9550800872	0.568961832461064
110	1	GS	5523.16133347541	15591.3491826247	0.336513838168961
111	1	GS	5498.92805932654	15587.7566952854	0.377281904922521
112	1	GS	5430.06453704795	18537.8854562954	0.487509879742045
113	1	GS	5479.73530815104	13475.9645310151	0.564838384025038
114	1	GS	5540.5945038893	18011.83678467	0.645170054137902
115	1	GS	5537.41029364088	14187.7010676781	0.766745540714702
116	1	GS	5571.66669114184	14493.2684988149	0.575595954078109
117	1	GS	5580.23247922972	19511.2092417543	0.771850009032145
118	1	GS	5636.83777256869	16588.4630638149	0.555316038819027
119	1	GS	5692.29895430534	13871.3958561561	0.631857475299725
120	1	GS	5722.22637286091	15962.7966007586	0.420488343926437
121	1	GS	5692.06661915906	13512.6730900035	0.339437828681283
122	1	GS	5710.58443061132	17341.4329176847	0.691327246222112
123	1	GS	5719.3420224126	10557.885889981	0.695426597941877
124	1	GS	5781.84851819226	14174.4345178297	0.694803340458754
125	1	GS	5792.24901219771	9603.2699920446	0.421562525479099
126	1	GS	5818.8810247346	9515.40811736167	0.532956463326824
127	1	GS	5787.66239172058	9563.20407986852	0.620792076741679
128	1	GS	5847.02035834631	6445.91954829183	0.19369423427393
129	1	GS	5806.79980130937	9219.51470826361	0.465276725874353
130	1	GS	5824.21041928403	7588.2420483223	0.377013175453534
131	1	GS	5859.33956558892	7796.93801683683	0.0952704395898901
132	1	GS	5831.27599037273	8292.98012659492	0.240892530628516
133	1	GS	5872.18088070337	7602.83490015545	0.356208713127577
134	1	GS	5882.32980833708	10368.5391483773	0.236669778483567
135	1	GS	5913.7875320042	5946.93802584642	0.299149650642376
136	1	GS	5910.85809051455	6509.63796523729	0.143664693505471
137	1	GS	5900.88688914446	6366.85448248516	0.265263817213274
138	1	GS	5913.57962385282	6353.6435274076	0.149297518101231
139	1	GS	5922.16492650836	5216.17231030107	-0.20516558856653
140	1	GS	5906.84722025867	4062.69398516306	0.161718373983983
141	1	GS	5906.38151020508	4746.45436393296	0.318779407718764
142	1	GS	5918.83115638187	3963.34117282338	0.128833354767592
143	1	GS	5916.76735974213	4402.34438990662	0.227009151228058
144	1	GS	5914.06028144989	4442.64596019981	0.265083035082759
145	1	GS	5926.66443122989	4247.55690854731	0.497934515199858
146	1	GS	5915.08774518024	4979.93304444669	0.439923900422404
147	1	GS	5942.73432657326	5891.13030070991	0.43103251273686
148	1	GS	5959.93785925051	4513.96044755581	0.515082589328344
149	1	GS	5985.67228568285	6386.7505889949	0.53986473018285
150	1	GS	5982.38246289387	4746.53975648348	0.515530214310545
151	1	GS	6010.96655493533	5123.86142655516	0.630765819062256
152	1	GS	6014.82126300421	4585.39567165437	0.35820210469937
153	1	GS	5995.63146462796	3541.21668018588	0.194918896377077
154	1	GS	5975.21768888934	3694.71173595444	-0.133860954787884
155	1	GS	5988.03523451108	3962.76923897815	-0.0676217132475324
156	1	GS	5973.70531547778	4893.87627471828	0.0450828407363298
157	1	GS	5953.75478457441	4808.25389192496	0.212482604858858
158	1	GS	5982.7670496017	3414.07277809102	0.0376691789691879
159	1	GS	5960.73883700365	5522.45823851874	0.0937470557655164
160	1	GS	5944.56876469011	5033.86252969659	0.158822844583972
1	2	Burn_in	2446.37635575528	202801.478100419	0.414729251557602
2	2	Burn_in	2731.89478139029	144988.366505827	0.421893590535207
3	2	Burn_in	2897.18210014442	139036.240474299	0.435978557283539
4	2	Burn_in	2743.83737088723	151907.04733465	0.452906880857926
5	2	Burn_in	2929.88535733729	174832.376756655	0.48259717916246
6	2	Burn_in	2979.37182887795	121685.631586408	0.478503546523697
7	2	Burn_in	2952.27298406147	142448.851490625	0.381360028546536
8	2	Burn_in	3004.32206343493	199275.723985037	0.425004050947175
9	2	Burn_in	2883.10025204186	125830.022705755	0.424375923219326
10	2	Burn_in	2913.03344562103	133534.652241829	0.364823473445838
11	2	Burn_in	3015.23939166672	143347.299844653	0.394075516453223
12	2	Burn_in	3064.76416263514	164248.808568083	0.239467785387727
13	2	Burn_in	2994.27370046907	153399.860951727	0.475061190857598
14	2	Burn_in	3102.68019708747	171058.349106902	0.421633660801106
15	2	Burn_in	2986.57423574991	185755.285023062	0.370781234102795
16	2	Burn_in	3092.24724849954	210959.196653589	0.370498375085737
17	2	Burn_in	3315.86235325987	238496.05558208	0.34545066340159
18	2	Burn_in	3382.21121774936	188526.010315589	0.462882546859721
19	2	Burn_in	3388.67127057653	193634.264041558	0.50977343404768
20	2	Burn_in	3469.22373202317	131646.398456499	0.275724133031858
21	2	Burn_in	3223.85857769208	192633.662161891	0.587108163674677
22	2	Burn_in	3298.69702099714	172674.039233407	0.522365243494933
23	2	Burn_in	3403.99337863609	155710.069734185	0.38082129143869
24	2	Burn_in	3389.77744211468	193909.836443608	0.410071748855392
25	2	Burn_in	3401.62893911815	142341.18422782	0.418362384993726
26	2	Burn_in	3449.60962571615	170822.451010043	0.21237200780164
27	2	Burn_in	3371.98565519561	152660.382593176	0.480476617561447
28	2	Burn_in	3306.99300609815	178267.571845883	0.262339034053995
29	2	Burn_in	3518.52548673084	241222.039342068	0.538642195270647
30	2	Burn_in	3456.43631046012	183810.077748166	0.507044650329442
31	2	Burn_in	3549.25996014877	212154.528911398	0.416781530307273
32	2	Burn_in	3592.25405704629	242827.619280223	0.519605707665101
33	2	Burn_in	3512.7909050474	196284.787026274	0.57773005321335
34	2	Burn_in	3541.81531413153	265734.829931331	0.561152141467667
35	2	Burn_in	3556.38834837944	225821.330342537	0.593064567214538
36	2	Burn_in	3491.16231538531	271102.670861824	0.49289360161136
37	2	Burn_in	3382.27298621235	189671.518074024	0.625912115816554
38	2	Burn_in	3599.79899276047	253780.512328909	0.516951685920267
39	2	Burn_in	3632.05451366092	261564.870271431	0.460288286130182
40	2	Burn_in	3359.46176173235	193953.479927034	0.634802635052915
41	2	Pheno	3763.34941643647	202162.936642194	0.257120571882995
42	2	Pheno	3796.62538513947	214418.921009339	0.567525639127057
43	2	Pheno	3542.73906086028	248471.652441004	-0.0191214590544134
44	2	Pheno	3871.47646364945	499019.729878725	0.618064522284283
45	2	Pheno	3862.36816020427	285799.932452905	0.315534621550507
46	2	Pheno	3770.27538869514	457604.099703574	0.585956526083927
47	2	Pheno	3804.68227637929	449135.791933287	0.271169286066192
48	2	Pheno	3931.22172843879	374279.738942631	0.381582247568206
49	2	Pheno	4024.38823575849	524882.964439793	0.682587516139798
50	2	Pheno	3786.67324635989	413398.68848916	0.661212205108525
51	2	Pheno	4104.20002107925	366622.600830013	0.721147590535248
52	2	Pheno	3996.42537135789	423968.626806517	0.261687386188104
53	2	Pheno	4244.1494672102	293899.649584642	-0.0692648154126182
54	2	Pheno	3886.68053231782	428278.925344876	0.580893670164615
55	2	Pheno	4313.44464847671	310293.821944436	0.196396917528581
56	2	Pheno	4111.51984381353	408934.933529129	0.638840680714362
57	2	Pheno	4027.89019938892	426455.59557248	0.626677402748679
58	2	Pheno	3992.33244798144	472992.038337002	0.601893594878662
59	2	Pheno	3832.81584828814	362694.533288593	0.621781454446959
60	2	Pheno	4359.66801706647	289617.904975666	0.47129578210675
61	2	Pheno	4231.73122154339	373218.959530119	0.21125456830193
62	2	Pheno	4367.33310620532	342554.833004696	0.620144531212944
63	2	Pheno	4148.38609871442	317052.67824726	0.588361447212119
64	2	Pheno	4353.52693715697	305660.233691356	0.599777983626776
65	2	Pheno	4241.28422496418	351033.595312143	0.426799873255976
66	2	Pheno	4485.46585683174	350628.347964059	0.626428073185333
67	2	Pheno	4224.96155695594	349400.145360102	0.593017807703719
68	2	Pheno	4577.37194415108	289364.011640776	0.431792659518683
69	2	Pheno	4726.25276274246	200818.677397967	0.602095177090934
70	2	Pheno	4679.211157345	232648.454307354	0.398718494524399
71	2	Pheno	4549.98634844975	243852.486038684	0.47561068343077
72	2	Pheno	4591.03590571333	285912.568110984	0.633521826432259
73	2	Pheno	4441.36119075888	269845.265993971	0.659053420306194
74	2	Pheno	4521.7449681745	392138.684006138	0.525416472527844
75	2	Pheno	4810.27970724698	162337.594312846	0.600468106275284
76	2	Pheno	4748.63884412949	205489.576993807	0.266793295899374
77	2	Pheno	4845.35144384836	193512.479750091	0.636581828952897
78	2	Pheno	4851.15139554363	167526.073124332	0.57361992252032
79	2	Pheno	4830.26065069137	176272.791498491	0.248921098346169
80	2	Pheno	4872.23761604145	165070.009320782	0.3917780095481
81	2	Pheno	4761.58177074039	288110.390409625	0.476633850602736
82	2	Pheno	4832.59902650436	177287.473800793	0.529028454919946
83	2	Pheno	4809.79454461985	153608.224148025	0.490267809947671
84	2	Pheno	4859.13689375795	201292.818760294	0.494277328711808
85	2	Pheno	4809.57001584656	272835.001738546	0.50430160309653
86	2	Pheno	4794.57967040717	189119.512650019	0.625270696959956
87	2	Pheno	4666.73638778406	268746.611867396	0.431603500750264
88	2	Pheno	4787.92168434201	235091.19974487	0.451811177442775
89	2	Pheno	4935.63454637833	143615.481145194	0.49998383420623
90	2	Pheno	4904.97652362502	145103.684323045	0.390789697412727
91	2	Pheno	4884.14334619635	186033.464413979	0.401716405332324
92	2	Pheno	4967.23510398663	143359.19596922	0.639882608239579
93	2	Pheno	5011.09555364183	158342.875977069	0.56905584538159
94	2	Pheno	5046.22825787342	74698.7652431199	0.550008909085295
95	2	Pheno	5058.72124229329	79885.2840549478	0.408867062165152
96	2	Pheno	5076.49723920296	84078.036893944	0.470120950367331
97	2	Pheno	5093.91891576804	74822.3539806561	0.486114614727176
98	2	Pheno	5084.25016816994	83513.1927427245	0.231780212038077
99	2	Pheno	5096.48837731642	93325.6693131584	0.196909980297318
100	2	Pheno	5140.2375312279	80937.4904371601	0.245053177374088
101	2	Pheno	5174.45066522601	94051.6208587038	0.412616251111163
102	2	Pheno	5124.57364939402	83572.2840479842	0.39884780924654
103	2	Pheno	5078.57566290907	64804.3944413107	0.396391214706705
104	2	Pheno	5211.61771645678	74922.0481900676	0.42314002340268
105	2	Pheno	5274.6927752373	74558.1219337155	0.389558555834901
106	2	Pheno	5262.21857184615	68462.4253268613	0.298146328917346
107	2	Pheno	5329.46555765429	63279.2575405987	0.387040022670499
108	2	Pheno	5325.5111148735	74040.9478086232	0.235887841159102
109	2	Pheno	5300.22589313454	67696.330833317	0.208049162239232
110	2	Pheno	5314.65437779283	59581.3323601487	0.327415709092629
111	2	Pheno	5395.47302983914	66715.3003455791	0.365734736486935
